종목코드,종목명,자기주식 제외 시가총액(A*B),종가,자기주식 제외 발행주식수(B=C-D),총발행주식수(C),자기주식수(D),자기주식수 반영시점
"017860","DS단석","413228982000","70500","5861404","5861404","0","2024-09"
"180400","DXVX","130921731360","2660","49218696","49219432","736","2024-09"
"017940","E1","433053149900","74900","5781751","6860000","1078249","2024-09"
"245620","EDGC","57441040175","415","138412145","138493951","81806","2024-09"
"037370","EG","61754799520","7160","8624972","8624972","0","2024-09"
"050120","ES큐브","23587022427","1761","13394107","13564086","169979","2024-09"
"383220","F&F","2288133776500","60500","37820393","38307075","486682","2024-09"
"007700","F&F홀딩스","531350544800","13600","39069893","39114367","44474","2024-09"
"214270","FSN","66428532972","1998","33247514","33250463","2949","2024-09"
"130500","GH신소재","46325930105","3185","14545033","14545052","19","2024-09"
"114090","GKL","682886596800","11040","61855670","61855670","0","2024-09"
"078930","GS","3869097366750","41650","92895495","92915378","19883","2024-09"
"083450","GST","302266737500","16250","18601030","18618260","17230","2024-09"
"006360","GS건설","1614586782900","19020","84888895","85581490","692595","2024-09"
"001250","GS글로벌","286670826950","3475","82495202","82533764","38562","2024-09"
"007070","GS리테일","2187719114400","21150","103438256","104717922","1279666","2024-09"
"297890","HB솔루션","315237339340","4310","73140914","73140914","0","2024-09"
"440290","HB인베스트먼트","53238167640","1964","27107010","27107010","0","2024-09"
"078150","HB테크놀러지","229689187530","2585","88854618","92715916","3861298","2024-09"
"012630","HDC","565350141800","11300","50030986","59741721","9710735","2024-09"
"039570","HDC랩스","183105593410","7970","22974353","25957601","2983248","2024-09"
"089470","HDC현대EP","104197849260","4020","25919863","31900000","5980137","2024-09"
"294870","HDC현대산업개발","1437392992000","22400","64169330","65907330","1738000","2024-09"
"009540","HD한국조선해양","13944925036000","197200","70714630","70773116","58486","2024-09"
"267250","HD현대","5759477045000","81500","70668430","78993085","8324655","2024-09"
"267270","HD현대건설기계","973164573900","55100","17661789","18305586","643797","2024-09"
"443060","HD현대마린솔루션","5365115000000","120700","44450000","44450000","0","2024-09"
"071970","HD현대마린엔진","715655388700","21100","33917317","33917339","22","2024-09"
"010620","HD현대미포","4375307490600","109700","39884298","39942149","57851","2024-09"
"322000","HD현대에너지솔루션","263760000000","23550","11200000","11200000","0","2024-09"
"042670","HD현대인프라코어","1486802767040","7720","192591032","192655867","64835","2024-09"
"267260","HD현대일렉트릭","11031763776000","306500","35992704","36047135","54431","2024-09"
"329180","HD현대중공업","17506058475200","197200","88773116","88773116","0","2024-09"
"097230","HJ중공업","207754508300","2495","83268340","83274281","5941","2024-09"
"195940","HK이노엔","1371166724400","48400","28329891","28329891","0","2024-09"
"014790","HL D&I","96539432550","2550","37858601","37858601","0","2024-09"
"028300","HLB","9121723755200","69700","130871216","131127236","256020","2024-09"
"003580","HLB글로벌","200856182130","4230","47483731","47489591","5860","2024-09"
"278650","HLB바이오스텝","178915484250","2125","84195522","86730589","2535067","2024-09"
"067630","HLB생명과학","1089991051520","9190","118606208","118676128","69920","2024-09"
"024850","HLB이노베이션","276850405540","3035","91219244","91226268","7024","2024-09"
"047920","HLB제약","663017761050","20850","31799413","31799994","581","2024-09"
"115450","HLB테라퓨틱스","646404599700","8100","79803037","80139933","336896","2024-09"
"046210","HLB파나진","125000583050","2950","42373079","42373079","0","2024-09"
"204320","HL만도","1805501264000","38450","46957120","46957120","0","2024-09"
"060980","HL홀딩스","337665311550","35550","9498321","10169410","671089","2024-09"
"011200","HMM","13070739205200","17450","749039496","749039496","0","2024-09"
"403870","HPSP","2638708391150","32950","80082197","82934144","2851947","2024-09"
"036640","HRS","85022989800","5320","15981765","16354800","373035","2024-09"
"035000","HS애드","104539303800","6450","16207644","16567409","359765","2024-09"
"002460","HS화성","86412975770","9130","9464729","10150000","685271","2024-09"
"487570","HS효성","153252486450","41350","3706227","3725927","19700","2024-09"
"298050","HS효성첨단소재","1192961874000","267000","4468022","4479948","11926","2024-09"
"439730","IBKS제20호스팩","9417350000","2185","4310000","4310000","0","2024-09"
"442770","IBKS제21호스팩","9093600000","2160","4210000","4210000","0","2024-09"
"448760","IBKS제22호스팩","9590950000","2165","4430000","4430000","0","2024-09"
"467930","IBKS제23호스팩","9157950000","2165","4230000","4230000","0","2024-09"
"469480","IBKS제24호스팩","9263700000","2190","4230000","4230000","0","2024-09"
"003560","IHQ","61224765840","10760","5690034","5772083","82049","2024-09"
"095340","ISC","1252408550400","61200","20464192","21197058","732866","2024-09"
"175330","JB금융지주","3288796469700","17150","191766558","195083198","3316640","2024-09"
"234080","JW생명과학","173117313720","11180","15484554","15834554","350000","2024-09"
"067290","JW신약","86937625495","1715","50692493","50841502","149009","2024-09"
"001060","JW중외제약","682717434300","29700","22987119","23285930","298811","2024-09"
"096760","JW홀딩스","224500865960","3115","72070904","73924942","1854038","2024-09"
"035900","JYP Ent.","1693099314900","51100","33133059","35532492","2399433","2024-09"
"318000","KBG","51065249070","5870","8699361","8740223","40862","2024-09"
"024840","KBI메탈","106430337455","3055","34838081","34909199","71118","2024-09"
"105560","KB금융","35345110153000","93700","377215690","393528423","16312733","2024-09"
"024120","KB오토시스","43125000000","3750","11500000","11500000","0","2024-09"
"455250","KB제25호스팩","11365200000","2640","4305000","4305000","0","2024-09"
"458320","KB제26호스팩","12193575000","2215","5505000","5505000","0","2024-09"
"464680","KB제27호스팩","25706760000","1992","12905000","12905000","0","2024-09"
"476470","KB제28호스팩","11560500000","2100","5505000","5505000","0","2024-09"
"478390","KB제29호스팩","12782100000","2055","6220000","6220000","0","2024-09"
"486630","KB제30호스팩","10673100000","2010","5310000","5310000","0","2024-09"
"002380","KCC","2033428281500","276500","7354171","8886471","1532300","2024-09"
"021320","KCC건설","86363737880","4330","19945436","21400000","1454564","2024-09"
"344820","KCC글라스","629761653500","39500","15943333","15970512","27179","2024-09"
"036670","KCI","83821958000","7790","10760200","11270000","509800","2024-09"
"009070","KCTC","140856082500","4710","29905750","30000000","94250","2024-09"
"009440","KC그린홀딩스","18584983200","840","22124980","22434980","310000","2024-09"
"119650","KC코트렐","29988234177","471","63669287","63669287","0","2024-09"
"044180","KD","12447415006","466","26711191","26717799","6608","2024-09"
"092220","KEC","185304379143","923","200763141","200763141","0","2024-09"
"046440","KG모빌리언스","166221538560","4480","37103022","38825568","1722546","2024-09"
"003620","KG모빌리티","1013445950640","5160","196404254","196404254","0","2024-09"
"016380","KG스틸","648871243020","6510","99673002","100008897","335895","2024-09"
"151860","KG에코솔루션","229105629480","5460","41960738","49603002","7642264","2024-09"
"035600","KG이니시스","251278526720","9440","26618488","27904434","1285946","2024-09"
"001390","KG케미칼","281750099600","4115","68469040","68469040","0","2024-09"
"226360","KH 건설","60474013950","2555","23668890","23756732","87842","2024-09"
"111870","KH 미래물산","43747975260","8910","4909986","4930249","20263","2024-09"
"033180","KH 필룩스","125157155370","6630","18877399","18903579","26180","2024-09"
"060720","KH바텍","204287087340","9270","22037442","23677442","1640000","2024-09"
"015590","KIB플러그에너지","92659782531","391","236981541","236981544","3","2024-09"
"001940","KISCO홀딩스","241727826120","19140","12629458","16176380","3546922","2024-09"
"058400","KNN","102368173560","773","132429720","132429720","0","2024-09"
"025000","KPX케미칼","228726130100","48100","4755221","4840000","84779","2024-09"
"092230","KPX홀딩스","221327066700","56300","3931209","4224646","293437","2024-09"
"000040","KR모터스","32224995360","536","60121260","60132868","11608","2024-09"
"044450","KSS해운","212228735000","9400","22577525","23085880","508355","2024-09"
"101000","KS인더스트리","64483849600","2140","30132640","30149619","16979","2024-09"
"030200","KT","10521343170000","42800","245825775","252021685","6195910","2024-09"
"033780","KT&G","11794474622500","107500","109716043","130322497","20606454","2024-09"
"058850","KTcs","114385267935","3015","37938729","42685000","4746271","2024-09"
"058860","KTis","83438905950","2725","30619782","34802000","4182218","2024-09"
"122450","KX","152166570590","3665","41518846","45335964","3817118","2024-09"
"052900","KX하이텍","53964306960","993","54344720","55107517","762797","2024-09"
"376190","LB루셈","112545000000","4575","24600000","24600000","0","2024-09"
"061970","LB세미콘","173386984320","3960","43784592","43784592","0","2024-09"
"309960","LB인베스트먼트","92671635290","4030","22995443","23217239","221796","2024-09"
"093050","LF","423299001840","15290","27684696","29240000","1555304","2024-09"
"003550","LG","11762737911200","77800","151192004","157300993","6108989","2024-09"
"034220","LG디스플레이","5295000000000","10590","500000000","500000000","0","2024-09"
"051900","LG생활건강","5138254642500","350500","14659785","15618197","958412","2024-09"
"373220","LG에너지솔루션","92898000000000","397000","234000000","234000000","0","2024-09"
"032640","LG유플러스","4225212700160","9830","429828352","436611361","6783009","2024-09"
"011070","LG이노텍","4709236893000","199000","23664507","23667107","2600","2024-09"
"066570","LG전자","15897540668800","97600","162884638","163647814","763176","2024-09"
"037560","LG헬로비전","202523551975","2615","77446865","77446865","0","2024-09"
"051910","LG화학","23401361704500","331500","70592343","70592343","0","2024-09"
"079550","LIG넥스원","5546664620000","254500","21794360","22000000","205640","2024-09"
"225190","LK삼양","131945944000","2600","50748440","50748440","0","2024-09"
"006260","LS","3270765544800","119600","27347538","32200000","4852462","2024-09"
"010120","LS ELECTRIC","4661773231200","157200","29655046","30000000","344954","2024-09"
"000680","LS네트웍스","271082368160","3440","78803014","78803016","2","2024-09"
"060370","LS마린솔루션","470607583200","17200","27360906","28706781","1345875","2024-09"
"417200","LS머트리얼즈","1143329937100","16900","67652659","67652659","0","2024-09"
"229640","LS에코에너지","894663492000","29500","30327576","30624879","297303","2024-09"
"078020","LS증권","220524902500","4375","50405692","55481190","5075498","2024-09"
"108320","LX세미콘","1045794490000","64300","16264300","16264300","0","2024-09"
"001120","LX인터내셔널","1080835455100","30050","35967902","38760000","2792098","2024-09"
"108670","LX하우시스","380813777250","42550","8949795","8967670","17875","2024-09"
"383800","LX홀딩스","545079742350","7150","76234929","76280690","45761","2024-09"
"476080","M83","116541450000","14970","7785000","7785000","0","2024-09"
"086960","MDS테크","99969065676","1077","92821788","92821788","0","2024-09"
"023150","MH에탄올","37847963100","5900","6414909","7378526","963617","2024-09"
"038340","MIT","39924432729","1233","32379913","32424892","44979","2024-09"
"035420","NAVER","26467865200000","175000","151244944","160784508","9539564","2024-09"
"160550","NEW","69765265000","2500","27906106","27906106","0","2024-09"
"053290","NE능률","58833652920","3560","16526307","16526307","0","2024-09"
"181710","NHN","531959404800","16160","32918280","33766123","847843","2024-09"
"060250","NHN KCP","281877450930","7290","38666317","40160611","1494294","2024-09"
"104200","NHN벅스","48065640570","3555","13520574","14827550","1306976","2024-09"
"005940","NH투자증권","4464205858480","13660","326808628","327492299","683671","2024-09"
"034310","NICE","393303414680","11240","34991407","37503477","2512070","2024-09"
"030190","NICE평가정보","655050666920","11180","58591294","60107670","1516376","2024-09"
"008260","NI스틸","116402476190","4070","28600117","28600117","0","2024-09"
"004250","NPC","174962003400","5160","33907365","36720000","2812635","2024-09"
"222160","NPX","79551289560","8040","9894439","9894439","0","2024-09"
"456040","OCI","698294610000","78000","8952495","8952495","0","2024-09"
"010060","OCI홀딩스","1264013068600","66200","19093853","19563983","470130","2024-09"
"178920","PI첨단소재","603477917100","20550","29366322","29366322","0","2024-09"
"024940","PN풍년","52538621200","5590","9398680","10000000","601320","2024-09"
"005490","POSCO홀딩스","25900116807500","342500","75620779","82624377","7003598","2024-09"
"218410","RFHIC","303319478970","11790","25726843","26484442","757599","2024-09"
"327260","RF머트리얼즈","52996678400","6400","8280731","8433231","152500","2024-09"
"091340","S&K폴리텍","26880300330","2510","10709283","11703721","994438","2024-09"
"010950","S-Oil","6619868169600","58800","112582792","112582792","0","2024-09"
"419530","SAMG엔터","116464171000","14660","7944350","8590930","646580","2024-09"
"019550","SBI인베스트먼트","114733390936","712","161142403","162066575","924172","2024-09"
"034120","SBS","289354946400","15600","18548394","18551238","2844","2024-09"
"036120","SCI평가정보","81168134985","2385","34032761","35500000","1467239","2024-09"
"246960","SCL사이언스","64749434890","8890","7283401","7283401","0","2024-09"
"099220","SDN","70098323434","1294","54171811","56171811","2000000","2024-09"
"036540","SFA반도체","595192946370","3630","163964999","164460303","495304","2024-09"
"255220","SG","233941964080","2810","83253368","93851574","10598206","2024-09"
"040610","SG&G","52778878504","1564","33746086","34087196","341110","2024-09"
"049470","SGA","19885381100","340","58486415","58862249","375834","2024-09"
"184230","SGA솔루션즈","32053686098","514","62361257","62599161","237904","2024-09"
"016250","SGC E&C","51691816360","15980","3234782","3243585","8803","2024-09"
"005090","SGC에너지","427174725300","29650","14407242","14409333","2091","2024-09"
"001380","SG글로벌","134667608285","2995","44964143","44964143","0","2024-09"
"004060","SG세계물산","68578146420","345","198777236","202424960","3647724","2024-09"
"001770","SHD","20616479660","16970","1214878","1214878","0","2024-09"
"002360","SH에너지화학","56406240408","518","108892356","111133730","2241374","2024-09"
"009160","SIMPAC","223047710760","4110","54269516","65429516","11160000","2024-09"
"033530","SJG세종","127416328290","4710","27052299","27820961","768662","2024-09"
"123700","SJM","52666530750","3375","15604898","15604898","0","2024-09"
"025530","SJM홀딩스","48380607870","3570","13551991","14934008","1382017","2024-09"
"034730","SK","8014491303000","147000","54520349","72502703","17982354","2024-09"
"011790","SKC","5096462096000","149600","34067260","37868298","3801038","2024-09"
"018670","SK가스","1540117893600","171600","8975046","9230244","255198","2024-09"
"001740","SK네트웍스","989035809000","5100","193928590","221277902","27349312","2024-09"
"006120","SK디스커버리","587077151700","33150","17709718","18785855","1076137","2024-09"
"210980","SK디앤디","156291164400","8400","18606091","18617382","11291","2024-09"
"302440","SK바이오사이언스","4386864525000","57100","76827750","76827750","0","2024-09"
"326030","SK바이오팜","9820481550000","125400","78313250","78313250","0","2024-09"
"402340","SK스퀘어","11599634658000","87000","133329134","134749960","1420826","2024-09"
"361610","SK아이이테크놀로지","2413299869000","33850","71293940","71297592","3652","2024-09"
"100090","SK오션플랜트","865439204160","14620","59195568","59195568","0","2024-09"
"096770","SK이노베이션","10674094067400","112100","95219394","95735590","516196","2024-09"
"475150","SK이터닉스","568333935360","16880","33669072","33691895","22823","2024-09"
"001510","SK증권","208194820109","503","413906203","472590171","58683968","2024-09"
"285130","SK케미칼","874924640800","50800","17222926","17253783","30857","2024-09"
"017670","SK텔레콤","11751326078400","55200","212886342","214790053","1903711","2024-09"
"000660","SK하이닉스","135051591276000","196000","689038731","728002365","38963634","2024-09"
"048550","SM C&C","163922442516","1708","95973327","96714620","741293","2024-09"
"063440","SM Life Design","64302728138","1397","46029154","46029154","0","2024-09"
"003570","SNT다이내믹스","615830902500","27500","22393851","33252697","10858846","2024-09"
"064960","SNT모티브","541123371200","45200","11971756","14623136","2651380","2024-09"
"100840","SNT에너지","264601236120","13390","19761108","20680783","919675","2024-09"
"036530","SNT홀딩스","329680293600","22800","14459662","16303886","1844224","2024-09"
"067160","SOOP","998500932000","93700","10656360","11494767","838407","2024-09"
"005610","SPC삼립","409313761500","50500","8105223","8629009","523786","2024-09"
"011810","STX","158927656500","5130","30980050","31017927","37877","2024-09"
"465770","STX그린로지스","75732654000","10600","7144590","7171032","26442","2024-09"
"077970","STX엔진","487591668400","21200","22999607","23008904","9297","2024-09"
"002820","SUN&L","38964148920","3230","12063204","12607989","544785","2024-09"
"289080","SV인베스트먼트","89273418000","1677","53234000","53234000","0","2024-09"
"084870","TBH글로벌","29679253437","1423","20856819","20856819","0","2024-09"
"002710","TCC스틸","1108839383100","42300","26213697","26213697","0","2024-09"
"089230","THE E&M","30230201062","1382","21874241","21882953","8712","2024-09"
"032540","TJ미디어","73419579430","5270","13931609","13931609","0","2024-09"
"022220","TKG애강","53400210949","1031","51794579","51794579","0","2024-09"
"069260","TKG휴켐스","766650122460","19980","38370877","40878588","2507711","2024-09"
"007980","TP","65829286842","1353","48654314","51175130","2520816","2024-09"
"048770","TPC","42227595790","2690","15697991","15697991","0","2024-09"
"246690","TS인베스트먼트","42428172800","1040","40796320","41477862","681542","2024-09"
"317240","TS트릴리온","29786621715","279","106762085","107240922","478837","2024-09"
"002900","TYM","133073473700","3100","42926927","45050956","2124029","2024-09"
"024070","WISCOM","31955623230","2085","15326438","15326438","0","2024-09"
"057030","YBM넷","59153788285","3655","16184347","16312697","128350","2024-09"
"037270","YG PLUS","176333759800","2780","63429410","63429410","0","2024-09"
"040300","YTN","140490000000","3345","42000000","42000000","0","2024-09"
"051390","YW","30157181820","3735","8074212","11355368","3281156","2024-09"
"052220","iMBC","58075000000","2525","23000000","23000000","0","2024-09"
"079940","가비아","177850356880","13720","12962854","13535684","572830","2024-09"
"078890","가온그룹","60415725120","3760","16068012","17410157","1342145","2024-09"
"000500","가온전선","303323972400","42550","7128648","7357946","229298","2024-09"
"399720","가온칩스","477339696000","41550","11488320","11488320","0","2024-09"
"036620","감성코퍼레이션","330311406880","3640","90744892","90744892","0","2024-09"
"000860","강남제비스코","168675000000","25950","6500000","6500000","0","2024-09"
"198440","강동씨앤엘","97983672640","1610","60859424","60931896","72472","2024-09"
"217730","강스템바이오텍","119395337370","2130","56054149","56054149","0","2024-09"
"035250","강원랜드","3408042556380","16810","202738998","213940500","11201502","2024-09"
"114190","강원에너지","327844126900","12550","26123038","26123038","0","2024-09"
"094480","갤럭시아머니트리","333845921380","8510","39229838","39229838","0","2024-09"
"011420","갤럭시아에스엠","67772124240","2460","27549644","27549644","0","2024-09"
"039240","경남스틸","73519420900","2725","26979604","26979604","0","2024-09"
"053950","경남제약","25093146075","705","35593115","35593402","287","2024-09"
"002100","경농","164176133500","9190","17864650","19522575","1657925","2024-09"
"009450","경동나비엔","1309435639200","90600","14452932","14568592","115660","2024-09"
"267290","경동도시가스","110798931870","18810","5890427","5895406","4979","2024-09"
"012320","경동인베스트","163526400000","75000","2180352","2365023","184671","2024-09"
"011040","경동제약","173235581100","6430","26941770","30768766","3826996","2024-09"
"000050","경방","151733994300","6090","24915270","27415270","2500000","2024-09"
"214390","경보제약","177867038400","7440","23906860","23906860","0","2024-09"
"012610","경인양행","127613622570","3085","41365842","41616365","250523","2024-09"
"009140","경인전자","26832262200","20600","1302537","1570797","268260","2024-09"
"024910","경창산업","86824667200","2440","35583880","35819005","235125","2024-09"
"013580","계룡건설","122503332510","13830","8857797","8930907","73110","2024-09"
"012200","계양전기","42452415894","1561","27195654","27222829","27175","2024-09"
"002140","고려산업","80182115000","3250","24671420","24939425","268005","2024-09"
"049720","고려신용정보","138977647680","9980","13925616","14300000","374384","2024-09"
"010130","고려아연","16319382926000","794000","20553379","20703283","149904","2024-09"
"002240","고려제강","494761667400","19800","24987963","25000000","12037","2024-09"
"014570","고려제약","54702709230","5070","10789489","11000000","210511","2024-09"
"348150","고바이오랩","128642364000","6640","19373850","19373850","0","2024-09"
"098460","고영","652669218560","9920","65793268","68654755","2861487","2024-09"
"035290","골드앤에스","22646328000","475","47676480","47676480","0","2024-09"
"215000","골프존","401741190000","66900","6005100","6275415","270315","2024-09"
"121440","골프존뉴딘홀딩스","165594043230","4065","40736542","42836818","2100276","2024-09"
"366030","공구우먼","103867902250","4585","22653850","22653850","0","2024-09"
"009290","광동제약","234471580200","5850","40080612","52420851","12340239","2024-09"
"014200","광림","91136252176","1006","90592696","90706696","114000","2024-09"
"017040","광명전기","68993483080","1592","43337615","43337615","0","2024-09"
"029480","광무","196405352360","4055","48435352","48473133","37781","2024-09"
"017900","광전자","93273689076","1852","50363763","57943763","7580000","2024-09"
"037710","광주신세계","225764291200","29600","7627172","7957190","330018","2024-09"
"026910","광진실업","13899728850","2170","6405405","6405405","0","2024-09"
"421800","교보12호스팩","14082900000","2355","5980000","5980000","0","2024-06"
"440790","교보13호스팩","8808750000","2175","4050000","4050000","0","2024-09"
"456490","교보14호스팩","9135000000","2175","4200000","4200000","0","2024-09"
"465320","교보15호스팩","8248650000","2165","3810000","3810000","0","2024-09"
"482520","교보16호스팩","12505000000","2050","6100000","6100000","0","2024-09"
"030610","교보증권","637711900950","5650","112869363","113962961","1093598","2024-09"
"339770","교촌에프앤비","221595129800","8870","24982540","24982540","0","2024-09"
"053270","구영테크","61818169920","2370","26083616","27410405","1326789","2024-09"
"007690","국도화학","278156808900","33350","8340534","9010616","670082","2024-09"
"005320","국동","33239947068","502","66215034","67327897","1112863","2024-09"
"001140","국보","33448047050","2110","15852155","15856388","4233","2024-09"
"066620","국보디자인","112362588000","17000","6609564","7500000","890436","2024-09"
"043650","국순당","75003320490","4765","15740466","17858304","2117838","2024-09"
"006050","국영지앤엠","63858637812","1884","33895243","34895243","1000000","2024-09"
"060480","국일신동","22180000000","2000","11090000","11090000","0","2024-09"
"078130","국일제지","901924696800","800","1127405871","1127405871","0","2024-09"
"307750","국전약품","217130997600","4425","49069152","49069269","117","2024-09"
"002720","국제약품","110975635900","5450","20362502","21159832","797330","2024-09"
"035080","그래디언트","152543439900","11150","13681026","14527584","846558","2024-09"
"453450","그리드위즈","172754812500","21750","7942750","7942750","0","2024-09"
"204020","그리티","56260856170","2810","20021657","20147430","125773","2024-09"
"402490","그린리소스","145563273840","17610","8265944","8265944","0","2024-09"
"114450","그린생명과학","40847185800","2140","19087470","20000000","912530","2024-09"
"083420","그린케미칼","142057313160","6090","23326324","24000000","673676","2024-09"
"186230","그린플러스","100205954040","9330","10740188","10820188","80000","2024-09"
"014530","극동유화","127943796000","3800","33669420","34869420","1200000","2024-09"
"204620","글로벌텍스프리","238044105185","3895","61115303","61116035","732","2024-09"
"019660","글로본","19413236268","558","34790746","34790746","0","2024-09"
"014280","금강공업","113131612570","4210","26872117","29329357","2457240","2024-09"
"053260","금강철강","77735312880","4890","15896792","18720000","2823208","2024-09"
"008870","금비","45917850000","56100","818500","1000000","181500","2024-09"
"001570","금양","2887581738350","49850","57925411","58050037","124626","2024-09"
"282720","금양그린파워","126581781000","10490","12066900","12119500","52600","2024-09"
"002990","금호건설","110916674760","3090","35895364","36953595","1058231","2024-09"
"011780","금호석유","3180292342500","136500","23298845","27672679","4373834","2024-09"
"214330","금호에이치티","132435668950","650","203747183","213914131","10166948","2024-09"
"001210","금호전기","37827041196","908","41659737","42525621","865884","2024-09"
"073240","금호타이어","1205056903965","4195","287260287","287260287","0","2024-09"
"036190","금화피에스시","163885672500","27750","5905790","6000000","94210","2024-09"
"049080","기가레인","60095038584","708","84879998","84883347","3349","2024-09"
"420770","기가비스","524142593300","41350","12675758","12675758","0","2024-09"
"035460","기산텔레콤","27390821860","1879","14577340","14577340","0","2024-09"
"092440","기신정기","75044000000","2570","29200000","29200000","0","2024-09"
"000270","기아","37302715704800","95200","391835249","399858417","8023168","2024-09"
"024110","기업은행","11482932484800","14400","797425867","797425869","2","2024-09"
"013700","까뮤이앤씨","60368598360","1337","45152280","45152280","0","2024-09"
"308100","까스텔바작","21994032830","3410","6449863","6624733","174870","2024-09"
"004540","깨끗한나라","79691988580","2140","37239247","37240693","1446","2024-09"
"407400","꿈비","75367653750","6390","11794625","12259474","464849","2024-09"
"187790","나노","31435070025","1025","30668361","30840830","172469","2024-09"
"286750","나노브릭","44180993990","2135","20693674","20694559","885","2024-09"
"121600","나노신소재","1037328392400","86700","11964572","12196078","231506","2024-09"
"247660","나노씨엠에스","36689625180","8590","4271202","4343920","72718","2024-09"
"039860","나노엔텍","149472431710","4655","32110082","32110082","0","2024-09"
"091970","나노캠텍","25297762700","700","36139661","37417493","1277832","2024-09"
"417010","나노팀","216967608000","11000","19724328","19724328","0","2024-09"
"405920","나라셀라","49107952350","3950","12432393","12878076","445683","2024-09"
"051490","나라엠앤디","68678246000","5200","13207355","14200000","992645","2024-09"
"137080","나래나노텍","40477484520","3660","11059422","11059422","0","2024-09"
"190510","나무가","200254772760","12670","15805428","16264384","458956","2024-09"
"242040","나무기술","50931734996","1537","33137108","34606264","1469156","2024-09"
"089600","나스미디어","181464012450","16050","11306169","11568163","261994","2024-09"
"293580","나우IB","90372372300","954","94729950","94929950","200000","2024-09"
"138610","나이벡","250091298900","24300","10291823","10291823","0","2024-09"
"130580","나이스디앤비","78540000000","5100","15400000","15400000","0","2024-09"
"036800","나이스정보통신","165946374000","18920","8770950","10000000","1229050","2024-09"
