종목코드,종목명,자기주식 제외 시가총액(A*B),종가,자기주식 제외 발행주식수(B=C-D),총발행주식수(C),자기주식수(D),자기주식수 반영시점
"440290","HB인베스트먼트","52099673220","1922","27107010","27107010","0","2024-09"
"078150","HB테크놀러지","221247998820","2490","88854618","92715916","3861298","2024-09"
"012630","HDC","551341465720","11020","50030986","59741721","9710735","2024-09"
"039570","HDC랩스","184024567530","8010","22974353","25957601","2983248","2024-09"
"089470","HDC현대EP","104716246520","4040","25919863","31900000","5980137","2024-09"
"294870","HDC현대산업개발","1402099860500","21850","64169330","65907330","1738000","2024-09"
"009540","HD한국조선해양","13916639184000","196800","70714630","70773116","58486","2024-09"
"267250","HD현대","5547471755000","78500","70668430","78993085","8324655","2024-09"
"267270","HD현대건설기계","953736606000","54000","17661789","18305586","643797","2024-09"
"443060","HD현대마린솔루션","5511800000000","124000","44450000","44450000","0","2024-09"
"071970","HD현대마린엔진","724223448550","21350","33921473","33921495","22","2024-09"
"010620","HD현대미포","4199816579400","105300","39884298","39942149","57851","2024-09"
"322000","HD현대에너지솔루션","252000000000","22500","11200000","11200000","0","2024-09"
"042670","HD현대인프라코어","1440580919360","7480","192591032","192655867","64835","2024-09"
"267260","HD현대일렉트릭","11481672576000","319000","35992704","36047135","54431","2024-09"
"329180","HD현대중공업","17106579453200","192700","88773116","88773116","0","2024-09"
"097230","HJ중공업","207754508300","2495","83268340","83274281","5941","2024-09"
"195940","HK이노엔","1390997648100","49100","28329891","28329891","0","2024-09"
"014790","HL D&I","93132158460","2460","37858601","37858601","0","2024-09"
"028300","HLB","9278769214400","70900","130871216","131127236","256020","2024-09"
"003580","HLB글로벌","209640672365","4415","47483731","47489591","5860","2024-09"
"278650","HLB바이오스텝","197438499090","2345","84195522","86730589","2535067","2024-09"
"067630","HLB생명과학","1107811338340","9340","118609351","118679271","69920","2024-09"
"024850","HLB이노베이션","363964783560","3990","91219244","91226268","7024","2024-09"
"047920","HLB제약","685277350150","21550","31799413","31799994","581","2024-09"
"115450","HLB테라퓨틱스","774089458900","9700","79803037","80139933","336896","2024-09"
"046210","HLB파나진","131356544900","3100","42373079","42373079","0","2024-09"
"204320","HL만도","1706891312000","36350","46957120","46957120","0","2024-09"
"060980","HL홀딩스","340514807850","35850","9498321","10169410","671089","2024-09"
"011200","HMM","13070739205200","17450","749039496","749039496","0","2024-09"
"403870","HPSP","2426490569100","30300","80082197","82934144","2851947","2024-09"
"036640","HRS","84223901550","5270","15981765","16354800","373035","2024-09"
"035000","HS애드","103566845160","6390","16207644","16567409","359765","2024-09"
"002460","HS화성","84330735390","8910","9464729","10150000","685271","2024-09"
"487570","HS효성","149360948100","40300","3706227","3725927","19700","2024-09"
"298050","HS효성첨단소재","1161685720000","260000","4468022","4479948","11926","2024-09"
"439730","IBKS제20호스팩","9482000000","2200","4310000","4310000","0","2024-09"
"442770","IBKS제21호스팩","9219900000","2190","4210000","4210000","0","2024-09"
"448760","IBKS제22호스팩","9723850000","2195","4430000","4430000","0","2024-09"
"467930","IBKS제23호스팩","9200250000","2175","4230000","4230000","0","2024-09"
"469480","IBKS제24호스팩","9284850000","2195","4230000","4230000","0","2024-09"
"003560","IHQ","61224765840","10760","5690034","5772083","82049","2024-09"
"095340","ISC","1195108812800","58400","20464192","21197058","732866","2024-09"
"175330","JB금융지주","3240854830200","16900","191766558","195083198","3316640","2024-09"
"234080","JW생명과학","172497931560","11140","15484554","15834554","350000","2024-09"
"067290","JW신약","84656463310","1670","50692493","50841502","149009","2024-09"
"001060","JW중외제약","670074518850","29150","22987119","23285930","298811","2024-09"
"096760","JW홀딩스","223419802400","3100","72070904","73924942","1854038","2024-09"
"035900","JYP Ent.","1683159397200","50800","33133059","35532492","2399433","2024-09"
"318000","KBG","50630281020","5820","8699361","8740223","40862","2024-09"
"024840","KBI메탈","102946529355","2955","34838081","34909199","71118","2024-09"
"105560","KB금융","35269667015000","93500","377215690","393528423","16312733","2024-09"
"024120","KB오토시스","42722500000","3715","11500000","11500000","0","2024-09"
"455250","KB제25호스팩","11365200000","2640","4305000","4305000","0","2024-09"
"458320","KB제26호스팩","12248625000","2225","5505000","5505000","0","2024-09"
"464680","KB제27호스팩","25732570000","1994","12905000","12905000","0","2024-09"
"476470","KB제28호스팩","11615550000","2110","5505000","5505000","0","2024-09"
"478390","KB제29호스팩","12688800000","2040","6220000","6220000","0","2024-09"
"486630","KB제30호스팩","10726200000","2020","5310000","5310000","0","2024-09"
"002380","KCC","1959886571500","266500","7354171","8886471","1532300","2024-09"
"021320","KCC건설","85366466080","4280","19945436","21400000","1454564","2024-09"
"344820","KCC글라스","628964486850","39450","15943333","15970512","27179","2024-09"
"036670","KCI","81992724000","7620","10760200","11270000","509800","2024-09"
"009070","KCTC","137566450000","4600","29905750","30000000","94250","2024-09"
"009440","KC그린홀딩스","19182357660","867","22124980","22434980","310000","2024-09"
"119650","KC코트렐","27676375799","431","64214329","64214329","0","2024-09"
"044180","KD","12367281433","463","26711191","26717799","6608","2024-09"
"092220","KEC","180686826900","900","200763141","200763141","0","2024-09"
"046440","KG모빌리언스","164922932790","4445","37103022","38825568","1722546","2024-09"
"003620","KG모빌리티","1005589780480","5120","196404254","196404254","0","2024-09"
"016380","KG스틸","664818923340","6670","99673002","100008897","335895","2024-09"
"151860","KG에코솔루션","226168377820","5390","41960738","49603002","7642264","2024-09"
"035600","KG이니시스","250746156960","9420","26618488","27904434","1285946","2024-09"
"001390","KG케미칼","281407754400","4110","68469040","68469040","0","2024-09"
"226360","KH 건설","60474013950","2555","23668890","23756732","87842","2024-09"
"111870","KH 미래물산","43747975260","8910","4909986","4930249","20263","2024-09"
"033180","KH 필룩스","125157155370","6630","18877399","18903579","26180","2024-09"
"060720","KH바텍","201862968720","9160","22037442","23677442","1640000","2024-09"
"015590","KIB플러그에너지","89816004039","379","236981541","236981544","3","2024-09"
"001940","KISCO홀딩스","239707112840","18980","12629458","16176380","3546922","2024-09"
"058400","KNN","102500603280","774","132429720","132429720","0","2024-09"
"025000","KPX케미칼","226824041700","47700","4755221","4840000","84779","2024-09"
"092230","KPX홀딩스","220540824900","56100","3931209","4224646","293437","2024-09"
"000040","KR모터스","32585722920","542","60121260","60132868","11608","2024-09"
"044450","KSS해운","204778151750","9070","22577525","23085880","508355","2024-09"
"101000","KS인더스트리","66291808000","2200","30132640","30149619","16979","2024-09"
"030200","KT","10558217036250","42950","245825775","252021685","6195910","2024-09"
"033780","KT&G","11695730183800","106600","109716043","130322497","20606454","2024-09"
"058850","KTcs","109263539520","2880","37938729","42685000","4746271","2024-09"
"058860","KTis","82520312490","2695","30619782","34802000","4182218","2024-09"
"122450","KX","149260251370","3595","41518846","45335964","3817118","2024-09"
"052900","KX하이텍","53692583360","988","54344720","55107517","762797","2024-09"
"376190","LB루셈","124722000000","5070","24600000","24600000","0","2024-09"
"061970","LB세미콘","207538966080","4740","43784592","43784592","0","2024-09"
"309960","LB인베스트먼트","92671635290","4030","22995443","23217239","221796","2024-09"
"093050","LF","421361073120","15220","27684696","29240000","1555304","2024-09"
"003550","LG","11762737911200","77800","151192004","157300993","6108989","2024-09"
"034220","LG디스플레이","5300000000000","10600","500000000","500000000","0","2024-09"
"051900","LG생활건강","5108935072500","348500","14659785","15618197","958412","2024-09"
"373220","LG에너지솔루션","91143000000000","389500","234000000","234000000","0","2024-09"
"032640","LG유플러스","4229510983680","9840","429828352","436611361","6783009","2024-09"
"011070","LG이노텍","4713969794400","199200","23664507","23667107","2600","2024-09"
"066570","LG전자","15832386813600","97200","162884638","163647814","763176","2024-09"
"037560","LG헬로비전","205234192250","2650","77446865","77446865","0","2024-09"
"051910","LG화학","23330769361500","330500","70592343","70592343","0","2024-09"
"079550","LIG넥스원","5546664620000","254500","21794360","22000000","205640","2024-09"
"225190","LK삼양","128647295400","2535","50748440","50748440","0","2024-09"
"006260","LS","3180518669400","116300","27347538","32200000","4852462","2024-09"
"010120","LS ELECTRIC","4522394515000","152500","29655046","30000000","344954","2024-09"
"000680","LS네트웍스","260049946200","3300","78803014","78803016","2","2024-09"
"060370","LS마린솔루션","459936829860","16810","27360906","28706781","1345875","2024-09"
"417200","LS머트리얼즈","1107474027830","16370","67652659","67652659","0","2024-09"
"229640","LS에코에너지","874950567600","28850","30327576","30624879","297303","2024-09"
"078020","LS증권","221533016340","4395","50405692","55481190","5075498","2024-09"
"108320","LX세미콘","1047420920000","64400","16264300","16264300","0","2024-09"
"001120","LX인터내셔널","1064649899200","29600","35967902","38760000","2792098","2024-09"
"108670","LX하우시스","375891390000","42000","8949795","8967670","17875","2024-09"
"383800","LX홀딩스","542792694480","7120","76234929","76280690","45761","2024-09"
"476080","M83","108678600000","13960","7785000","7785000","0","2024-09"
"086960","MDS테크","100433174616","1082","92821788","92821788","0","2024-09"
"023150","MH에탄올","38425304910","5990","6414909","7378526","963617","2024-09"
"038340","MIT","39924432729","1233","32379913","32424892","44979","2024-09"
"035420","NAVER","26740106099200","176800","151244944","160784508","9539564","2024-09"
"160550","NEW","66416532280","2380","27906106","27906106","0","2024-09"
"053290","NE능률","59081547525","3575","16526307","16526307","0","2024-09"
"181710","NHN","535251232800","16260","32918280","33766123","847843","2024-09"
"060250","NHN KCP","283810766780","7340","38666317","40160611","1494294","2024-09"
"104200","NHN벅스","47998037700","3550","13520574","14827550","1306976","2024-09"
"005940","NH투자증권","4519763325240","13830","326808628","327492299","683671","2024-09"
"034310","NICE","391903758400","11200","34991407","37503477","2512070","2024-09"
"030190","NICE평가정보","649191537520","11080","58591294","60107670","1516376","2024-09"
"008260","NI스틸","113828465660","3980","28600117","28600117","0","2024-09"
"004250","NPC","176657371650","5210","33907365","36720000","2812635","2024-09"
"222160","NPX","79551289560","8040","9894439","9894439","0","2024-09"
"456040","OCI","709037604000","79200","8952495","8952495","0","2024-09"
"010060","OCI홀딩스","1271650609800","66600","19093853","19563983","470130","2024-09"
"178920","PI첨단소재","607882865400","20700","29366322","29366322","0","2024-09"
"024940","PN풍년","56674040400","6030","9398680","10000000","601320","2024-09"
"005490","POSCO홀딩스","25975737586500","343500","75620779","82624377","7003598","2024-09"
"218410","RFHIC","334191690570","12990","25726843","26484442","757599","2024-09"
"327260","RF머트리얼즈","53907558810","6510","8280731","8433231","152500","2024-09"
"091340","S&K폴리텍","26559021840","2480","10709283","11703721","994438","2024-09"
"010950","S-Oil","6597351611200","58600","112582792","112582792","0","2024-09"
"419530","SAMG엔터","109393699500","13770","7944350","8590930","646580","2024-09"
"019550","SBI인베스트먼트","114894533339","713","161142403","162066575","924172","2024-09"
"034120","SBS","286387203360","15440","18548394","18551238","2844","2024-09"
"036120","SCI평가정보","79636660740","2340","34032761","35500000","1467239","2024-09"
"246960","SCL사이언스","64967936920","8920","7283401","7283401","0","2024-09"
"099220","SDN","69719120757","1287","54171811","56171811","2000000","2024-09"
"036540","SFA반도체","595192946370","3630","163964999","164460303","495304","2024-09"
"255220","SG","238322795175","2855","83475585","94073791","10598206","2024-09"
"040610","SG&G","52576401988","1558","33746086","34087196","341110","2024-09"
"049470","SGA","19475976195","333","58486415","58862249","375834","2024-09"
"184230","SGA솔루션즈","31928963584","512","62361257","62599161","237904","2024-09"
"016250","SGC E&C","49880338440","15420","3234782","3243585","8803","2024-09"
"005090","SGC에너지","417089655900","28950","14407242","14409333","2091","2024-09"
"001380","SG글로벌","135117249715","3005","44964143","44964143","0","2024-09"
"004060","SG세계물산","68776923656","346","198777236","202424960","3647724","2024-09"
"001770","SHD","21248216220","17490","1214878","1214878","0","2024-09"
"002360","SH에너지화학","55861778628","513","108892356","111133730","2241374","2024-09"
"009160","SIMPAC","223047710760","4110","54269516","65429516","11160000","2024-09"
"033530","SJG세종","126063713340","4660","27052299","27820961","768662","2024-09"
"123700","SJM","52276408300","3350","15604898","15604898","0","2024-09"
"025530","SJM홀딩스","48516127780","3580","13551991","14934008","1382017","2024-09"
"034730","SK","7987231128500","146500","54520349","72502703","17982354","2024-09"
"011790","SKC","5041954480000","148000","34067260","37868298","3801038","2024-09"
"018670","SK가스","1618200793800","180300","8975046","9230244","255198","2024-09"
"001740","SK네트웍스","990975094900","5110","193928590","221277902","27349312","2024-09"
"006120","SK디스커버리","589733609400","33300","17709718","18785855","1076137","2024-09"
"210980","SK디앤디","156105103490","8390","18606091","18617382","11291","2024-09"
"302440","SK바이오사이언스","4457960971700","56900","78347293","78347293","0","2024-09"
"326030","SK바이오팜","9734336975000","124300","78313250","78313250","0","2024-09"
"402340","SK스퀘어","11559635917800","86700","133329134","134749960","1420826","2024-09"
"361610","SK아이이테크놀로지","2317053050000","32500","71293940","71297592","3652","2024-09"
"100090","SK오션플랜트","851232267840","14380","59195568","59195568","0","2024-09"
"096770","SK이노베이션","10893098673600","114400","95219394","95735590","516196","2024-09"
"475150","SK이터닉스","531297956160","15780","33669072","33691895","22823","2024-09"
"001510","SK증권","207780913906","502","413906203","472590171","58683968","2024-09"
"285130","SK케미칼","862868592600","50100","17222926","17253783","30857","2024-09"
"017670","SK텔레콤","11985501054600","56300","212886342","214790053","1903711","2024-09"
"000660","SK하이닉스","131537493747900","190900","689038731","728002365","38963634","2024-09"
"048550","SM C&C","164402309151","1713","95973327","96714620","741293","2024-09"
"063440","SM Life Design","63151999288","1372","46029154","46029154","0","2024-09"
"003570","SNT다이내믹스","602394591900","26900","22393851","33252697","10858846","2024-09"
"064960","SNT모티브","539327607800","45050","11971756","14623136","2651380","2024-09"
"100840","SNT에너지","263020347480","13310","19761108","20680783","919675","2024-09"
"036530","SNT홀딩스","335464158400","23200","14459662","16303886","1844224","2024-09"
"067160","SOOP","979319484000","91900","10656360","11494767","838407","2024-09"
"005610","SPC삼립","408503239200","50400","8105223","8629009","523786","2024-09"
"011810","STX","157068853500","5070","30980050","31017927","37877","2024-09"
"465770","STX그린로지스","74089398300","10370","7144590","7171032","26442","2024-09"
"077970","STX엔진","493341570150","21450","22999607","23008904","9297","2024-09"
"002820","SUN&L","39446677080","3270","12063204","12607989","544785","2024-09"
"289080","SV인베스트먼트","87144058000","1637","53234000","53234000","0","2024-09"
"084870","TBH글로벌","29408114790","1410","20856819","20856819","0","2024-09"
"002710","TCC스틸","1146849243750","43750","26213697","26213697","0","2024-09"
"089230","THE E&M","29748967760","1360","21874241","21882953","8712","2024-09"
"032540","TJ미디어","72583682890","5210","13931609","13931609","0","2024-09"
"022220","TKG애강","52053551895","1005","51794579","51794579","0","2024-09"
"069260","TKG휴켐스","763580452300","19900","38370877","40878588","2507711","2024-09"
"007980","TP","67094299006","1379","48654314","51175130","2520816","2024-09"
"048770","TPC","41835146015","2665","15697991","15697991","0","2024-09"
"246690","TS인베스트먼트","40918708960","1003","40796320","41477862","681542","2024-09"
"317240","TS트릴리온","29786621715","279","106762085","107240922","478837","2024-09"
"002900","TYM","133502742970","3110","42926927","45050956","2124029","2024-09"
"024070","WISCOM","32108887610","2095","15326438","15326438","0","2024-09"
"057030","YBM넷","59234710020","3660","16184347","16312697","128350","2024-09"
"037270","YG PLUS","220734346800","3480","63429410","63429410","0","2024-09"
"040300","YTN","135870000000","3235","42000000","42000000","0","2024-09"
"051390","YW","30359037120","3760","8074212","11355368","3281156","2024-09"
"052220","iMBC","58190000000","2530","23000000","23000000","0","2024-09"
"079940","가비아","177850356880","13720","12962854","13535684","572830","2024-09"
"078890","가온그룹","59933684760","3730","16068012","17410157","1342145","2024-09"
"000500","가온전선","285858784800","40100","7128648","7357946","229298","2024-09"
"399720","가온칩스","445746816000","38800","11488320","11488320","0","2024-09"
"036620","감성코퍼레이션","321236917680","3540","90744892","90744892","0","2024-09"
"000860","강남제비스코","166725000000","25650","6500000","6500000","0","2024-09"
"198440","강동씨앤엘","94940701440","1560","60859424","60931896","72472","2024-09"
"217730","강스템바이오텍","112388568745","2005","56054149","56054149","0","2024-09"
"035250","강원랜드","3389796046560","16720","202738998","213940500","11201502","2024-09"
"114190","강원에너지","342211797800","13100","26123038","26123038","0","2024-09"
"094480","갤럭시아머니트리","340122695460","8670","39229838","39229838","0","2024-09"
"011420","갤럭시아에스엠","69838347540","2535","27549644","27549644","0","2024-09"
"039240","경남스틸","74463707040","2760","26979604","26979604","0","2024-09"
"053950","경남제약","24666028695","693","35593115","35593402","287","2024-09"
"002100","경농","164712073000","9220","17864650","19522575","1657925","2024-09"
"009450","경동나비엔","1283420361600","88800","14452932","14568592","115660","2024-09"
"267290","경동도시가스","111034548950","18850","5890427","5895406","4979","2024-09"
"012320","경동인베스트","167887104000","77000","2180352","2365023","184671","2024-09"
"011040","경동제약","173774416500","6450","26941770","30768766","3826996","2024-09"
"000050","경방","149242467300","5990","24915270","27415270","2500000","2024-09"
"214390","경보제약","177867038400","7440","23906860","23906860","0","2024-09"
"012610","경인양행","124924842840","3020","41365842","41616365","250523","2024-09"
"009140","경인전자","26832262200","20600","1302537","1570797","268260","2024-09"
"024910","경창산업","82910440400","2330","35583880","35819005","235125","2024-09"
"013580","계룡건설","122060442660","13780","8857797","8930907","73110","2024-09"
"012200","계양전기","41772524544","1536","27195654","27222829","27175","2024-09"
"002140","고려산업","78455115600","3180","24671420","24939425","268005","2024-09"
"049720","고려신용정보","138838391520","9970","13925616","14300000","374384","2024-09"
"010130","고려아연","18025313383000","877000","20553379","20703283","149904","2024-09"
"002240","고려제강","490763593320","19640","24987963","25000000","12037","2024-09"
"014570","고려제약","54918499010","5090","10789489","11000000","210511","2024-09"
"348150","고바이오랩","144141444000","7440","19373850","19373850","0","2024-09"
"098460","고영","658590612680","10010","65793268","68654755","2861487","2024-09"
"035290","골드앤에스","22360269120","469","47676480","47676480","0","2024-09"
"215000","골프존","402942210000","67100","6005100","6275415","270315","2024-09"
"121440","골프존뉴딘홀딩스","163557216130","4015","40736542","42836818","2100276","2024-09"
"366030","공구우먼","102621940500","4530","22653850","22653850","0","2024-09"
"009290","광동제약","238078835280","5940","40080612","52420851","12340239","2024-09"
"014200","광림","91136252176","1006","90592696","90706696","114000","2024-09"
"017040","광명전기","67303316095","1553","43337615","43337615","0","2024-09"
"029480","광무","218510925450","3975","54971302","55009083","37781","2024-09"
"017900","광전자","92367141342","1834","50363763","57943763","7580000","2024-09"
"037710","광주신세계","225001574000","29500","7627172","7957190","330018","2024-09"
"026910","광진실업","13835674800","2160","6405405","6405405","0","2024-09"
"421800","교보12호스팩","14591200000","2440","5980000","5980000","0","2024-06"
"440790","교보13호스팩","8788500000","2170","4050000","4050000","0","2024-09"
"456490","교보14호스팩","9135000000","2175","4200000","4200000","0","2024-09"
"465320","교보15호스팩","8286750000","2175","3810000","3810000","0","2024-09"
"482520","교보16호스팩","12535500000","2055","6100000","6100000","0","2024-09"
"030610","교보증권","642226675470","5690","112869363","113962961","1093598","2024-09"
"339770","교촌에프앤비","219346701200","8780","24982540","24982540","0","2024-09"
"053270","구영테크","64948203840","2490","26083616","27410405","1326789","2024-09"
"007690","국도화학","278156808900","33350","8340534","9010616","670082","2024-09"
"005320","국동","32842656864","496","66215034","67327897","1112863","2024-09"
"001140","국보","33448047050","2110","15852155","15856388","4233","2024-09"
"066620","국보디자인","109057806000","16500","6609564","7500000","890436","2024-09"
"043650","국순당","75554236800","4800","15740466","17858304","2117838","2024-09"
"006050","국영지앤엠","63994218784","1888","33895243","34895243","1000000","2024-09"
"060480","국일신동","21703130000","1957","11090000","11090000","0","2024-09"
"078130","국일제지","901924696800","800","1127405871","1127405871","0","2024-09"
"307750","국전약품","216149614560","4405","49069152","49069269","117","2024-09"
"002720","국제약품","114437261240","5620","20362502","21159832","797330","2024-09"
"035080","그래디언트","152817060420","11170","13681026","14527584","846558","2024-09"
"453450","그리드위즈","166400612500","20950","7942750","7942750","0","2024-09"
"204020","그리티","56060639600","2800","20021657","20147430","125773","2024-09"
"402490","그린리소스","150357521360","18190","8265944","8265944","0","2024-09"
"114450","그린생명과학","39892812300","2090","19087470","20000000","912530","2024-09"
"083420","그린케미칼","141357523440","6060","23326324","24000000","673676","2024-09"
"186230","그린플러스","101494776600","9450","10740188","10820188","80000","2024-09"
"014530","극동유화","126597019200","3760","33669420","34869420","1200000","2024-09"
"204620","글로벌텍스프리","233460457460","3820","61115303","61116035","732","2024-09"
"019660","글로본","19830725220","570","34790746","34790746","0","2024-09"
"014280","금강공업","113803415495","4235","26872117","29329357","2457240","2024-09"
"053260","금강철강","76702021400","4825","15896792","18720000","2823208","2024-09"
"008870","금비","45344900000","55400","818500","1000000","181500","2024-09"
"001570","금양","2696427882050","46550","57925411","58050037","124626","2024-09"
"282720","금양그린파워","130081182000","10780","12066900","12119500","52600","2024-09"
"002990","금호건설","108583476100","3025","35895364","36953595","1058231","2024-09"
"011780","금호석유","3136438859800","136600","22960753","27334587","4373834","2024-09"
"214330","금호에이치티","129990702754","638","203747183","213914131","10166948","2024-09"
"001210","금호전기","36160651716","868","41659737","42525621","865884","2024-09"
"073240","금호타이어","1197875396790","4170","287260287","287260287","0","2024-09"
"036190","금화피에스시","163295093500","27650","5905790","6000000","94210","2024-09"
"049080","기가레인","59076478608","696","84879998","84883347","3349","2024-09"
"420770","기가비스","502593804700","39650","12675758","12675758","0","2024-09"
"035460","기산텔레콤","27201316440","1866","14577340","14577340","0","2024-09"
"092440","기신정기","74314000000","2545","29200000","29200000","0","2024-09"
"000270","기아","37224348655000","95000","391835249","399858417","8023168","2024-09"
"024110","기업은행","11546726554160","14480","797425867","797425869","2","2024-09"
"013700","까뮤이앤씨","79767358050","1335","59750830","59750830","0","2024-09"
"308100","까스텔바작","20962054750","3250","6449863","6624733","174870","2024-09"
"004540","깨끗한나라","78388614935","2105","37239247","37240693","1446","2024-09"
"407400","꿈비","73598460000","6240","11794625","12259474","464849","2024-09"
"187790","나노","31435070025","1025","30668361","30840830","172469","2024-09"
"286750","나노브릭","42525500070","2055","20693674","20694559","885","2024-09"
"121600","나노신소재","1038524849600","86800","11964572","12196078","231506","2024-09"
"247660","나노씨엠에스","35664536700","8350","4271202","4343920","72718","2024-09"
"039860","나노엔텍","157018300980","4890","32110082","32110082","0","2024-09"
"091970","나노캠텍","23960595243","663","36139661","37417493","1277832","2024-09"
"417010","나노팀","208683390240","10580","19724328","19724328","0","2024-09"
"405920","나라셀라","47740389120","3840","12432393","12878076","445683","2024-09"
"051490","나라엠앤디","67357510500","5100","13207355","14200000","992645","2024-09"
"137080","나래나노텍","39371542320","3560","11059422","11059422","0","2024-09"
"190510","나무가","196303415760","12420","15805428","16264384","458956","2024-09"
"242040","나무기술","59613657292","1799","33137108","34606264","1469156","2024-09"
"089600","나스미디어","183046876110","16190","11306169","11568163","261994","2024-09"
"293580","나우IB","88761963150","937","94729950","94929950","200000","2024-09"
"138610","나이벡","226420106000","22000","10291823","10291823","0","2024-09"
"130580","나이스디앤비","78540000000","5100","15400000","15400000","0","2024-09"
"036800","나이스정보통신","164718441000","18780","8770950","10000000","1229050","2024-09"
