종목코드,종목명,자기주식 제외 시가총액(A*B),종가,자기주식 제외 발행주식수(B=C-D),총발행주식수(C),자기주식수(D),자기주식수 반영시점
"000480","CR홀딩스","235162346400","5700","41256552","46890490","5633938","2024-09"
"065770","CS","20071108420","1034","19411130","19411130","0","2024-09"
"083660","CSA 코스믹","48578845080","820","59242494","61247181","2004687","2024-09"
"000590","CS홀딩스","72156130200","69300","1041214","1154482","113268","2024-09"
"012030","DB","312525951988","1636","191030533","201173933","10143400","2024-09"
"456440","DB금융스팩11호","12091625000","2275","5315000","5315000","0","2024-09"
"477760","DB금융스팩12호","12351600000","2115","5840000","5840000","0","2024-09"
"016610","DB금융투자","218314885040","5360","40730389","42446389","1716000","2024-09"
"005830","DB손해보험","6664825059000","111000","60043469","70800000","10756531","2024-09"
"000990","DB하이텍","1549298982750","37250","41591919","44398588","2806669","2024-09"
"139130","DGB금융지주","1354437652480","8140","166392832","169145833","2753001","2024-09"
"099520","DGI","58000622016","1284","45171824","45281824","110000","2024-09"
"060900","DGP","29874994604","1183","25253588","25258229","4641","2024-09"
"290120","DH오토리드","40029056040","2580","15515138","15515138","0","2024-09"
"025440","DH오토웨어","36167937025","235","153906115","153906120","5","2024-09"
"001530","DI동일","744807990550","38450","19370819","25215672","5844853","2024-09"
"000210","DL","828856789200","39600","20930727","20955884","25157","2024-09"
"375500","DL이앤씨","1178828669200","30650","38460968","38693623","232655","2024-09"
"068790","DMS","129411128000","5500","23529296","24573061","1043765","2024-09"
"007340","DN오토모티브","908256837150","18070","50263245","59065865","8802620","2024-09"
"004840","DRB동일","88652874400","4600","19272364","19930000","657636","2024-09"
"241520","DSC인베스트먼트","74654824000","2855","26148800","27496125","1347325","2024-09"
"155660","DSR","60480000000","3780","16000000","16000000","0","2024-09"
"069730","DSR제강","50544000000","3510","14400000","14400000","0","2024-09"
"017860","DS단석","458947933200","78300","5861404","5861404","0","2024-09"
"180400","DXVX","126738142200","2575","49218696","49219432","736","2024-09"
"017940","E1","430740449500","74500","5781751","6860000","1078249","2024-09"
"245620","EDGC","57441040175","415","138412145","138493951","81806","2024-09"
"037370","EG","60374804000","7000","8624972","8624972","0","2024-09"
"050120","ES큐브","23747751711","1773","13394107","13564086","169979","2024-09"
"383220","F&F","2223839108400","58800","37820393","38307075","486682","2024-09"
"007700","F&F홀딩스","521973770480","13360","39069893","39114367","44474","2024-09"
"214270","FSN","77300470050","2325","33247514","33250463","2949","2024-09"
"130500","GH신소재","44362350650","3050","14545033","14545052","19","2024-09"
"114090","GKL","692164947300","11190","61855670","61855670","0","2024-09"
"078930","GS","3864452592000","41600","92895495","92915378","19883","2024-09"
"083450","GST","283851717800","15260","18601030","18618260","17230","2024-09"
"006360","GS건설","1516964553650","17870","84888895","85581490","692595","2024-09"
"001250","GS글로벌","266459502460","3230","82495202","82533764","38562","2024-09"
"007070","GS리테일","2151515724800","20800","103438256","104717922","1279666","2024-09"
"297890","HB솔루션","273547018360","3740","73140914","73140914","0","2024-09"
"440290","HB인베스트먼트","50825643750","1875","27107010","27107010","0","2024-09"
"078150","HB테크놀러지","203921348310","2295","88854618","92715916","3861298","2024-09"
"012630","HDC","553843015020","11070","50030986","59741721","9710735","2024-09"
"039570","HDC랩스","184254311060","8020","22974353","25957601","2983248","2024-09"
"089470","HDC현대EP","101087465700","3900","25919863","31900000","5980137","2024-09"
"294870","HDC현대산업개발","1312262798500","20450","64169330","65907330","1738000","2024-09"
"009540","HD한국조선해양","13209492884000","186800","70714630","70773116","58486","2024-09"
"267250","HD현대","5604006499000","79300","70668430","78993085","8324655","2024-09"
"267270","HD현대건설기계","911348312400","51600","17661789","18305586","643797","2024-09"
"443060","HD현대마린솔루션","6427470000000","144600","44450000","44450000","0","2024-09"
"071970","HD현대마린엔진","651292281600","19200","33921473","33921495","22","2024-09"
"010620","HD현대미포","4311492613800","108100","39884298","39942149","57851","2024-09"
"322000","HD현대에너지솔루션","252560000000","22550","11200000","11200000","0","2024-09"
"042670","HD현대인프라코어","1284582183440","6670","192591032","192655867","64835","2024-09"
"267260","HD현대일렉트릭","12345497472000","343000","35992704","36047135","54431","2024-09"
"329180","HD현대중공업","16636081938400","187400","88773116","88773116","0","2024-09"
"097230","HJ중공업","184855714800","2220","83268340","83274281","5941","2024-09"
"195940","HK이노엔","1340003844300","47300","28329891","28329891","0","2024-09"
"014790","HL D&I","90103470380","2380","37858601","37858601","0","2024-09"
"028300","HLB","8615333834100","65700","131131413","131387433","256020","2024-09"
"003580","HLB글로벌","189697505345","3995","47483731","47489591","5860","2024-09"
"278650","HLB바이오스텝","178073529030","2115","84195522","86730589","2535067","2024-09"
"067630","HLB생명과학","1039017914760","8760","118609351","118679271","69920","2024-09"
"024850","HLB이노베이션","325652701080","3570","91219244","91226268","7024","2024-09"
"047920","HLB제약","613410676770","19290","31799413","31799994","581","2024-09"
"115450","HLB테라퓨틱스","717429302630","8990","79803037","80139933","336896","2024-09"
"046210","HLB파나진","123093794495","2905","42373079","42373079","0","2024-09"
"204320","HL만도","1702195600000","36250","46957120","46957120","0","2024-09"
"060980","HL홀딩스","331016486850","34850","9498321","10169410","671089","2024-09"
"011200","HMM","12935912095920","17270","749039496","749039496","0","2024-09"
"403870","HPSP","2350412481950","29350","80082197","82934144","2851947","2024-09"
"036640","HRS","80867730900","5060","15981765","16354800","373035","2024-09"
"035000","HS애드","103566845160","6390","16207644","16567409","359765","2024-09"
"002460","HS화성","83952146230","8870","9464729","10150000","685271","2024-09"
"487570","HS효성","148063768650","39950","3706227","3725927","19700","2024-09"
"298050","HS효성첨단소재","1184025830000","265000","4468022","4479948","11926","2024-09"
"439730","IBKS제20호스팩","9482000000","2200","4310000","4310000","0","2024-09"
"442770","IBKS제21호스팩","9240950000","2195","4210000","4210000","0","2024-09"
"448760","IBKS제22호스팩","9746000000","2200","4430000","4430000","0","2024-09"
"467930","IBKS제23호스팩","9242550000","2185","4230000","4230000","0","2024-09"
"469480","IBKS제24호스팩","9390600000","2220","4230000","4230000","0","2024-09"
"003560","IHQ","63786625000","10760","5928125","6010174","82049","2024-09"
"095340","ISC","1313801126400","64200","20464192","21197058","732866","2024-09"
"175330","JB금융지주","3447962712840","17980","191766558","195083198","3316640","2024-09"
"234080","JW생명과학","168781638600","10900","15484554","15834554","350000","2024-09"
"067290","JW신약","70006332833","1381","50692493","50841502","149009","2024-09"
"001060","JW중외제약","605710585650","26350","22987119","23285930","298811","2024-09"
"096760","JW홀딩스","212609166800","2950","72070904","73924942","1854038","2024-09"
"035900","JYP Ent.","1638429767550","49450","33133059","35532492","2399433","2024-09"
"318000","KBG","49586357700","5700","8699361","8740223","40862","2024-09"
"024840","KBI메탈","93540247485","2685","34838081","34909199","71118","2024-09"
"105560","KB금융","35420553291000","93900","377215690","393528423","16312733","2024-09"
"024120","KB오토시스","42147500000","3665","11500000","11500000","0","2024-09"
"455250","KB제25호스팩","11365200000","2640","4305000","4305000","0","2024-09"
"458320","KB제26호스팩","12578925000","2285","5505000","5505000","0","2024-09"
"464680","KB제27호스팩","25680950000","1990","12905000","12905000","0","2024-09"
"476470","KB제28호스팩","11532975000","2095","5505000","5505000","0","2024-09"
"478390","KB제29호스팩","12719900000","2045","6220000","6220000","0","2024-09"
"486630","KB제30호스팩","10752750000","2025","5310000","5310000","0","2024-09"
"002380","KCC","1923115716500","261500","7354171","8886471","1532300","2024-09"
"021320","KCC건설","85067284540","4265","19945436","21400000","1454564","2024-09"
"344820","KCC글라스","614615487150","38550","15943333","15970512","27179","2024-09"
"036670","KCI","81777520000","7600","10760200","11270000","509800","2024-09"
"009070","KCTC","132033886250","4415","29905750","30000000","94250","2024-09"
"009440","KC그린홀딩스","18761983040","848","22124980","22434980","310000","2024-09"
"119650","KC코트렐","27804804457","433","64214329","64214329","0","2024-09"
"044180","KD","12554259770","470","26711191","26717799","6608","2024-09"
"092220","KEC","178679195490","890","200763141","200763141","0","2024-09"
"046440","KG모빌리언스","162511236360","4380","37103022","38825568","1722546","2024-09"
"003620","KG모빌리티","867124781410","4415","196404254","196404254","0","2024-09"
"016380","KG스틸","669802573440","6720","99673002","100008897","335895","2024-09"
"151860","KG에코솔루션","216937015460","5170","41960738","49603002","7642264","2024-09"
"035600","KG이니시스","244091534960","9170","26618488","27904434","1285946","2024-09"
"001390","KG케미칼","268740982000","3925","68469040","68469040","0","2024-09"
"226360","KH 건설","60474013950","2555","23668890","23756732","87842","2024-09"
"111870","KH 미래물산","43747975260","8910","4909986","4930249","20263","2024-09"
"033180","KH 필룩스","125157155370","6630","18877399","18903579","26180","2024-09"
"060720","KH바텍","200540722200","9100","22037442","23677442","1640000","2024-09"
"015590","KIB플러그에너지","95503561023","403","236981541","236981544","3","2024-09"
"001940","KISCO홀딩스","259535361900","20550","12629458","16176380","3546922","2024-09"
"058400","KNN","108989659560","823","132429720","132429720","0","2024-09"
"025000","KPX케미칼","224684192250","47250","4755221","4840000","84779","2024-09"
"092230","KPX홀딩스","219754583100","55900","3931209","4224646","293437","2024-09"
"000040","KR모터스","31323176460","521","60121260","60132868","11608","2024-09"
"044450","KSS해운","210874083500","9340","22577525","23085880","508355","2024-09"
"101000","KS인더스트리","65990481600","2190","30132640","30149619","16979","2024-09"
"030200","KT","10902373121250","44350","245825775","252021685","6195910","2024-09"
"033780","KT&G","12068764730000","110000","109716043","130322497","20606454","2024-09"
"058850","KTcs","108884152230","2870","37938729","42685000","4746271","2024-09"
"058860","KTis","81295521210","2655","30619782","34802000","4182218","2024-09"
"122450","KX","146146337920","3520","41518846","45335964","3817118","2024-09"
"052900","KX하이텍","51301415680","944","54344720","55107517","762797","2024-09"
"376190","LB루셈","111930000000","4550","24600000","24600000","0","2024-09"
"061970","LB세미콘","192214358880","4390","43784592","43784592","0","2024-09"
"309960","LB인베스트먼트","90372090990","3930","22995443","23217239","221796","2024-09"
"093050","LF","416377827840","15040","27684696","29240000","1555304","2024-09"
"003550","LG","11792976312000","78000","151192004","157300993","6108989","2024-09"
"034220","LG디스플레이","5345000000000","10690","500000000","500000000","0","2024-09"
"051900","LG생활건강","4830399157500","329500","14659785","15618197","958412","2024-09"
"373220","LG에너지솔루션","96291000000000","411500","234000000","234000000","0","2024-09"
"032640","LG유플러스","4289686952960","9980","429828352","436611361","6783009","2024-09"
"011070","LG이노텍","4164953232000","176000","23664507","23667107","2600","2024-09"
"066570","LG전자","14903944377000","91500","162884638","163647814","763176","2024-09"
"037560","LG헬로비전","204072489275","2635","77446865","77446865","0","2024-09"
"051910","LG화학","22624845931500","320500","70592343","70592343","0","2024-09"
"079550","LIG넥스원","5470384360000","251000","21794360","22000000","205640","2024-09"
"225190","LK삼양","129408522000","2550","50748440","50748440","0","2024-09"
"006260","LS","2907043289400","106300","27347538","32200000","4852462","2024-09"
"010120","LS ELECTRIC","4442325890800","149800","29655046","30000000","344954","2024-09"
"000680","LS네트웍스","252957674940","3210","78803014","78803016","2","2024-09"
"060370","LS마린솔루션","408498326580","14930","27360906","28706781","1345875","2024-09"
"417200","LS머트리얼즈","1027643890210","15190","67652659","67652659","0","2024-09"
"229640","LS에코에너지","835524718800","27550","30327576","30624879","297303","2024-09"
"078020","LS증권","222793158640","4420","50405692","55481190","5075498","2024-09"
"108320","LX세미콘","992122300000","61000","16264300","16264300","0","2024-09"
"001120","LX인터내셔널","1066448294300","29650","35967902","38760000","2792098","2024-09"
"108670","LX하우시스","355754351250","39750","8949795","8967670","17875","2024-09"
"383800","LX홀딩스","543555043770","7130","76234929","76280690","45761","2024-09"
"476080","M83","100192950000","12870","7785000","7785000","0","2024-09"
"086960","MDS테크","97741342764","1053","92821788","92821788","0","2024-09"
"023150","MH에탄올","36757428570","5730","6414909","7378526","963617","2024-09"
"038340","MIT","39924432729","1233","32379913","32424892","44979","2024-09"
"035420","NAVER","26377118233600","174400","151244944","160784508","9539564","2024-09"
"160550","NEW","66137471220","2370","27906106","27906106","0","2024-09"
"053290","NE능률","58916284455","3565","16526307","16526307","0","2024-09"
"181710","NHN","547101813600","16620","32918280","33766123","847843","2024-09"
"060250","NHN KCP","279170808740","7220","38666317","40160611","1494294","2024-09"
"104200","NHN벅스","46983994650","3475","13520574","14827550","1306976","2024-09"
"005940","NH투자증권","4532835670360","13870","326808628","327492299","683671","2024-09"
"034310","NICE","395052985030","11290","34991407","37503477","2512070","2024-09"
"030190","NICE평가정보","647433798700","11050","58591294","60107670","1516376","2024-09"
"008260","NI스틸","105963433485","3705","28600117","28600117","0","2024-09"
"004250","NPC","168180530400","4960","33907365","36720000","2812635","2024-09"
"222160","NPX","79551289560","8040","9894439","9894439","0","2024-09"
"456040","OCI","646370139000","72200","8952495","8952495","0","2024-09"
"010060","OCI홀딩스","1288835077500","67500","19093853","19563983","470130","2024-09"
"178920","PI첨단소재","582040502040","19820","29366322","29366322","0","2024-09"
"024940","PN풍년","63629063600","6770","9398680","10000000","601320","2024-09"
"005490","POSCO홀딩스","25711064860000","340000","75620779","82624377","7003598","2024-09"
"218410","RFHIC","310008458150","12050","25726843","26484442","757599","2024-09"
"327260","RF머트리얼즈","51754568750","6250","8280731","8433231","152500","2024-09"
"091340","S&K폴리텍","28004775045","2615","10709283","11703721","994438","2024-09"
"010950","S-Oil","6518543656800","57900","112582792","112582792","0","2024-09"
"419530","SAMG엔터","101846567000","12820","7944350","8590930","646580","2024-09"
"019550","SBI인베스트먼트","111349400473","691","161142403","162066575","924172","2024-09"
"034120","SBS","281008169100","15150","18548394","18551238","2844","2024-09"
"036120","SCI평가정보","76573712250","2250","34032761","35500000","1467239","2024-09"
"246960","SCL사이언스","60962066370","8370","7283401","7283401","0","2024-09"
"099220","SDN","66631327530","1230","54171811","56171811","2000000","2024-09"
"036540","SFA반도체","589454171405","3595","163964999","164460303","495304","2024-09"
"255220","SG","251261510850","3010","83475585","94073791","10598206","2024-09"
"040610","SG&G","55984756674","1659","33746086","34087196","341110","2024-09"
"049470","SGA","18072302235","309","58486415","58862249","375834","2024-09"
"184230","SGA솔루션즈","31430073528","504","62361257","62599161","237904","2024-09"
"016250","SGC E&C","48974599480","15140","3234782","3243585","8803","2024-09"
"005090","SGC에너지","400521327600","27800","14407242","14409333","2091","2024-09"
"001380","SG글로벌","132194580420","2940","44964143","44964143","0","2024-09"
"004060","SG세계물산","69969587072","352","198777236","202424960","3647724","2024-09"
"001770","SHD","21916399120","18040","1214878","1214878","0","2024-09"
"002360","SH에너지화학","54990639780","505","108892356","111133730","2241374","2024-09"
"009160","SIMPAC","211108417240","3890","54269516","65429516","11160000","2024-09"
"033530","SJG세종","120247469055","4445","27052299","27820961","768662","2024-09"
"123700","SJM","51184065440","3280","15604898","15604898","0","2024-09"
"025530","SJM홀딩스","47906288185","3535","13551991","14934008","1382017","2024-09"
"034730","SK","8145340140600","149400","54520349","72502703","17982354","2024-09"
"011790","SKC","4929532522000","144700","34067260","37868298","3801038","2024-09"
"018670","SK가스","1768981566600","197100","8975046","9230244","255198","2024-09"
"001740","SK네트웍스","1008428668000","5200","193928590","221277902","27349312","2024-09"
"006120","SK디스커버리","587962637600","33200","17709718","18785855","1076137","2024-09"
"210980","SK디앤디","148476606180","7980","18606091","18617382","11291","2024-09"
"302440","SK바이오사이언스","4136737070400","52800","78347293","78347293","0","2024-09"
"326030","SK바이오팜","9366264700000","119600","78313250","78313250","0","2024-09"
"402340","SK스퀘어","11946290406400","89600","133329134","134749960","1420826","2024-09"
"361610","SK아이이테크놀로지","2324182444000","32600","71293940","71297592","3652","2024-09"
"100090","SK오션플랜트","783157364640","13230","59195568","59195568","0","2024-09"
"096770","SK이노베이션","11312064007200","118800","95219394","95735590","516196","2024-09"
"475150","SK이터닉스","516146873760","15330","33669072","33691895","22823","2024-09"
"001510","SK증권","209850444921","507","413906203","472590171","58683968","2024-09"
"285130","SK케미칼","849090251800","49300","17222926","17253783","30857","2024-09"
"017670","SK텔레콤","12113232859800","56900","212886342","214790053","1903711","2024-09"
"000660","SK하이닉스","134362552545000","195000","689038731","728002365","38963634","2024-09"
"048550","SM C&C","162290895957","1691","95973327","96714620","741293","2024-09"
"063440","SM Life Design","62553620286","1359","46029154","46029154","0","2024-09"
"003570","SNT다이내믹스","588958281300","26300","22393851","33252697","10858846","2024-09"
"064960","SNT모티브","545313485800","45550","11971756","14623136","2651380","2024-09"
"100840","SNT에너지","259463348040","13130","19761108","20680783","919675","2024-09"
"036530","SNT홀딩스","328957310500","22750","14459662","16303886","1844224","2024-09"
"067160","SOOP","959072400000","90000","10656360","11494767","838407","2024-09"
"005610","SPC삼립","399182232750","49250","8105223","8629009","523786","2024-09"
"011810","STX","151802245000","4900","30980050","31017927","37877","2024-09"
"465770","STX그린로지스","71517345900","10010","7144590","7171032","26442","2024-09"
"077970","STX엔진","442282442610","19230","22999607","23008904","9297","2024-09"
"002820","SUN&L","38180040660","3165","12063204","12607989","544785","2024-09"
"289080","SV인베스트먼트","84748528000","1592","53234000","53234000","0","2024-09"
"084870","TBH글로벌","29011835229","1391","20856819","20856819","0","2024-09"
"002710","TCC스틸","1183548419550","45150","26213697","26213697","0","2024-09"
"089230","THE E&M","27977154239","1279","21874241","21882953","8712","2024-09"
"032540","TJ미디어","72722998980","5220","13931609","13931609","0","2024-09"
"022220","TKG애강","52882265159","1021","51794579","51794579","0","2024-09"
"069260","TKG휴켐스","758208529520","19760","38370877","40878588","2507711","2024-09"
"007980","TP","66121212726","1359","48654314","51175130","2520816","2024-09"
"048770","TPC","38146118130","2430","15697991","15697991","0","2024-09"
"246690","TS인베스트먼트","41122690560","1008","40796320","41477862","681542","2024-09"
"317240","TS트릴리온","29786621715","279","106762085","107240922","478837","2024-09"
"002900","TYM","132644204430","3090","42926927","45050956","2124029","2024-09"
"024070","WISCOM","32032255420","2090","15326438","15326438","0","2024-09"
"057030","YBM넷","55916918885","3455","16184347","16312697","128350","2024-09"
"037270","YG PLUS","342518814000","5400","63429410","63429410","0","2024-09"
"040300","YTN","131880000000","3140","42000000","42000000","0","2024-09"
"051390","YW","30399408180","3765","8074212","11355368","3281156","2024-09"
"052220","iMBC","58535000000","2545","23000000","23000000","0","2024-09"
"079940","가비아","175776300240","13560","12962854","13535684","572830","2024-09"
"078890","가온그룹","56559402240","3520","16068012","17410157","1342145","2024-09"
"000500","가온전선","271601488800","38100","7128648","7357946","229298","2024-09"
"399720","가온칩스","432535248000","37650","11488320","11488320","0","2024-09"
"036620","감성코퍼레이션","325320437820","3585","90744892","90744892","0","2024-09"
"000860","강남제비스코","162175000000","24950","6500000","6500000","0","2024-09"
"198440","강동씨앤엘","88002727104","1446","60859424","60931896","72472","2024-09"
"217730","강스템바이오텍","116872900665","2085","56054149","56054149","0","2024-09"
"035250","강원랜드","3588480264600","17700","202738998","213940500","11201502","2024-09"
"114190","강원에너지","324970592720","12440","26123038","26123038","0","2024-09"
"094480","갤럭시아머니트리","341691888980","8710","39229838","39229838","0","2024-09"
"011420","갤럭시아에스엠","60609216800","2200","27549644","27549644","0","2024-09"
"039240","경남스틸","78780443680","2920","26979604","26979604","0","2024-09"
"053950","경남제약","21818579495","613","35593115","35593402","287","2024-09"
"002100","경농","165783952000","9280","17864650","19522575","1657925","2024-09"
"009450","경동나비엔","1222718047200","84600","14452932","14568592","115660","2024-09"
"267290","경동도시가스","110268793440","18720","5890427","5895406","4979","2024-09"
"012320","경동인베스트","167669068800","76900","2180352","2365023","184671","2024-09"
"011040","경동제약","169194315600","6280","26941770","30768766","3826996","2024-09"
"000050","경방","155969590200","6260","24915270","27415270","2500000","2024-09"
"214390","경보제약","177867038400","7440","23906860","23906860","0","2024-09"
"012610","경인양행","124511184420","3010","41365842","41616365","250523","2024-09"
"009140","경인전자","26962515900","20700","1302537","1570797","268260","2024-09"
"024910","경창산업","79529971800","2235","35583880","35819005","235125","2024-09"
"013580","계룡건설","117542966190","13270","8857797","8930907","73110","2024-09"
"012200","계양전기","40167980958","1477","27195654","27222829","27175","2024-09"
"002140","고려산업","70930332500","2875","24671420","24939425","268005","2024-09"
"049720","고려신용정보","134382194400","9650","13925616","14300000","374384","2024-09"
"010130","고려아연","22218202699000","1081000","20553379","20703283","149904","2024-09"
"002240","고려제강","481018287750","19250","24987963","25000000","12037","2024-09"
"014570","고려제약","53138233325","4925","10789489","11000000","210511","2024-09"
"348150","고바이오랩","132710872500","6850","19373850","19373850","0","2024-09"
"098460","고영","711225227080","10810","65793268","68654755","2861487","2024-09"
"035290","골드앤에스","21359063040","448","47676480","47676480","0","2024-09"
"215000","골프존","389730990000","64900","6005100","6275415","270315","2024-09"
"121440","골프존뉴딘홀딩스","155817273150","3825","40736542","42836818","2100276","2024-09"
"366030","공구우먼","97524824250","4305","22653850","22653850","0","2024-09"
"009290","광동제약","221244978240","5520","40080612","52420851","12340239","2024-09"
"014200","광림","87868591200","30200","2909556","3023556","114000","2024-09"
"017040","광명전기","56122211425","1295","43337615","43337615","0","2024-09"
"029480","광무","204768099950","3725","54971302","55009083","37781","2024-09"
"017900","광전자","92467868868","1836","50363763","57943763","7580000","2024-09"
"037710","광주신세계","225001574000","29500","7627172","7957190","330018","2024-09"
"026910","광진실업","14155945050","2210","6405405","6405405","0","2024-09"
"421800","교보12호스팩","16205800000","2710","5980000","5980000","0","2024-06"
"440790","교보13호스팩","8889750000","2195","4050000","4050000","0","2024-09"
"456490","교보14호스팩","9009000000","2145","4200000","4200000","0","2024-09"
"465320","교보15호스팩","8286750000","2175","3810000","3810000","0","2024-09"
"482520","교보16호스팩","12535500000","2055","6100000","6100000","0","2024-09"
"030610","교보증권","603851092050","5350","112869363","113962961","1093598","2024-09"
"339770","교촌에프앤비","262816320800","10520","24982540","24982540","0","2024-09"
"053270","구영테크","57905627520","2220","26083616","27410405","1326789","2024-09"
"007690","국도화학","271067355000","32500","8340534","9010616","670082","2024-09"
"005320","국동","29134614960","440","66215034","67327897","1112863","2024-09"
"001140","국보","33448047050","2110","15852155","15856388","4233","2024-09"
"066620","국보디자인","106017406560","16040","6609564","7500000","890436","2024-09"
"043650","국순당","82952255820","5270","15740466","17858304","2117838","2024-09"
"006050","국영지앤엠","73213724880","2160","33895243","34895243","1000000","2024-09"
"060480","국일신동","21814030000","1967","11090000","11090000","0","2024-09"
"078130","국일제지","901924696800","800","1127405871","1127405871","0","2024-09"
"307750","국전약품","203882326560","4155","49069152","49069269","117","2024-09"
"002720","국제약품","111790135980","5490","20362502","21159832","797330","2024-09"
"035080","그래디언트","173885840460","12710","13681026","14527584","846558","2024-09"
"453450","그리드위즈","146464310000","18440","7942750","7942750","0","2024-09"
"204020","그리티","56661289310","2830","20021657","20147430","125773","2024-09"
"402490","그린리소스","136305416560","16490","8265944","8265944","0","2024-09"
"114450","그린생명과학","39606500250","2075","19087470","20000000","912530","2024-09"
"083420","그린케미칼","134126363000","5750","23326324","24000000","673676","2024-09"
"186230","그린플러스","97091299520","9040","10740188","10820188","80000","2024-09"
"014530","극동유화","124408506900","3695","33669420","34869420","1200000","2024-09"
"204620","글로벌텍스프리","244461212000","4000","61115303","61116035","732","2024-09"
"019660","글로본","17047465540","490","34790746","34790746","0","2024-09"
"014280","금강공업","110981843210","4130","26872117","29329357","2457240","2024-09"
"053260","금강철강","74714922400","4700","15896792","18720000","2823208","2024-09"
"008870","금비","45917850000","56100","818500","1000000","181500","2024-09"
"001570","금양","2215646970750","38250","57925411","58050037","124626","2024-09"
"282720","금양그린파워","124651077000","10330","12066900","12119500","52600","2024-09"
"002990","금호건설","103558125140","2885","35895364","36953595","1058231","2024-09"
"011780","금호석유","3269611227200","142400","22960753","27334587","4373834","2024-09"
"214330","금호에이치티","131009438669","643","203747183","213914131","10166948","2024-09"
"001210","금호전기","35629314730","835","42669838","43535722","865884","2024-09"
"073240","금호타이어","1269690468540","4420","287260287","287260287","0","2024-09"
"036190","금화피에스시","161818646000","27400","5905790","6000000","94210","2024-09"
"049080","기가레인","57293998650","675","84879998","84883347","3349","2024-09"
"420770","기가비스","469003046000","37000","12675758","12675758","0","2024-09"
"035460","기산텔레콤","26049706580","1787","14577340","14577340","0","2024-09"
"092440","기신정기","75920000000","2600","29200000","29200000","0","2024-09"
"000270","기아","36871696930900","94100","391835249","399858417","8023168","2024-09"
"024110","기업은행","11530778036820","14460","797425867","797425869","2","2024-09"
"013700","까뮤이앤씨","78213836470","1309","59750830","59750830","0","2024-09"
"308100","까스텔바작","19478586260","3020","6449863","6624733","174870","2024-09"
"004540","깨끗한나라","77830026230","2090","37239247","37240693","1446","2024-09"
"407400","꿈비","73362567500","6220","11794625","12259474","464849","2024-09"
"187790","나노","31435070025","1025","30668361","30840830","172469","2024-09"
"286750","나노브릭","48940539010","2365","20693674","20694559","885","2024-09"
"121600","나노신소재","997845304800","83400","11964572","12196078","231506","2024-09"
"247660","나노씨엠에스","33016391460","7730","4271202","4343920","72718","2024-09"
"039860","나노엔텍","125550420620","3910","32110082","32110082","0","2024-09"
"091970","나노캠텍","21611517278","598","36139661","37417493","1277832","2024-09"
"417010","나노팀","182055547440","9230","19724328","19724328","0","2024-09"
"405920","나라셀라","46745797680","3760","12432393","12878076","445683","2024-09"
"051490","나라엠앤디","62800973025","4755","13207355","14200000","992645","2024-09"
"137080","나래나노텍","35943121500","3250","11059422","11059422","0","2024-09"
"190510","나무가","193932601560","12270","15805428","16264384","458956","2024-09"
"242040","나무기술","54245445796","1637","33137108","34606264","1469156","2024-09"
"089600","나스미디어","173097447390","15310","11306169","11568163","261994","2024-09"
"293580","나우IB","92361701250","975","94729950","94929950","200000","2024-09"
"138610","나이벡","197634034620","18180","10870959","10870959","0","2024-09"
"130580","나이스디앤비","78540000000","5100","15400000","15400000","0","2024-09"
"036800","나이스정보통신","164104474500","18710","8770950","10000000","1229050","2024-09"
