종목코드,종목명,자기주식 제외 시가총액(A*B),종가,자기주식 제외 발행주식수(B=C-D),총발행주식수(C),자기주식수(D),자기주식수 반영시점
"019550","SBI인베스트먼트","107965410010","670","161142403","162066575","924172","2024-09"
"034120","SBS","281008169100","15150","18548394","18551238","2844","2024-09"
"036120","SCI평가정보","78956005520","2320","34032761","35500000","1467239","2024-09"
"246960","SCL사이언스","63365588700","8700","7283401","7283401","0","2024-09"
"099220","SDN","65547891310","1210","54171811","56171811","2000000","2024-09"
"036540","SFA반도체","578796446470","3530","163964999","164460303","495304","2024-09"
"255220","SG","244583464050","2930","83475585","94073791","10598206","2024-09"
"040610","SG&G","52137702870","1545","33746086","34087196","341110","2024-09"
"049470","SGA","19008084875","325","58486415","58862249","375834","2024-09"
"184230","SGA솔루션즈","31118267243","499","62361257","62599161","237904","2024-09"
"016250","SGC E&C","50139121000","15500","3234782","3243585","8803","2024-09"
"005090","SGC에너지","412047121200","28600","14407242","14409333","2091","2024-09"
"001380","SG글로벌","137140636150","3050","44964143","44964143","0","2024-09"
"004060","SG세계물산","66789151296","336","198777236","202424960","3647724","2024-09"
"001770","SHD","22535986900","18550","1214878","1214878","0","2024-09"
"002360","SH에너지화학","56188455696","516","108892356","111133730","2241374","2024-09"
"009160","SIMPAC","212736502720","3920","54269516","65429516","11160000","2024-09"
"033530","SJG세종","122005868490","4510","27052299","27820961","768662","2024-09"
"123700","SJM","51340114420","3290","15604898","15604898","0","2024-09"
"025530","SJM홀딩스","48922687510","3610","13551991","14934008","1382017","2024-09"
"034730","SK","7932710779500","145500","54520349","72502703","17982354","2024-09"
"011790","SKC","4823924016000","141600","34067260","37868298","3801038","2024-09"
"018670","SK가스","1644228427200","183200","8975046","9230244","255198","2024-09"
"001740","SK네트웍스","981278665400","5060","193928590","221277902","27349312","2024-09"
"006120","SK디스커버리","584420694000","33000","17709718","18785855","1076137","2024-09"
"210980","SK디앤디","151081458920","8120","18606091","18617382","11291","2024-09"
"302440","SK바이오사이언스","4442291513100","56700","78347293","78347293","0","2024-09"
"326030","SK바이오팜","9483734575000","121100","78313250","78313250","0","2024-09"
"402340","SK스퀘어","11999622060000","90000","133329134","134749960","1420826","2024-09"
"361610","SK아이이테크놀로지","2231500322000","31300","71293940","71297592","3652","2024-09"
"100090","SK오션플랜트","767766516960","12970","59195568","59195568","0","2024-09"
"096770","SK이노베이션","10978796128200","115300","95219394","95735590","516196","2024-09"
"475150","SK이터닉스","522207306720","15510","33669072","33691895","22823","2024-09"
"001510","SK증권","207367007703","501","413906203","472590171","58683968","2024-09"
"285130","SK케미칼","847367959200","49200","17222926","17253783","30857","2024-09"
"017670","SK텔레콤","12198387396600","57300","212886342","214790053","1903711","2024-09"
"000660","SK하이닉스","136567476484200","198200","689038731","728002365","38963634","2024-09"
"048550","SM C&C","162482842611","1693","95973327","96714620","741293","2024-09"
"063440","SM Life Design","63059940980","1370","46029154","46029154","0","2024-09"
"003570","SNT다이내믹스","595676436600","26600","22393851","33252697","10858846","2024-09"
"064960","SNT모티브","552496539400","46150","11971756","14623136","2651380","2024-09"
"100840","SNT에너지","252744571320","12790","19761108","20680783","919675","2024-09"
"036530","SNT홀딩스","326065378100","22550","14459662","16303886","1844224","2024-09"
"067160","SOOP","955875492000","89700","10656360","11494767","838407","2024-09"
"005610","SPC삼립","402019060800","49600","8105223","8629009","523786","2024-09"
"011810","STX","150253242500","4850","30980050","31017927","37877","2024-09"
"465770","STX그린로지스","86306647200","12080","7144590","7171032","26442","2024-09"
"077970","STX엔진","450332305060","19580","22999607","23008904","9297","2024-09"
"002820","SUN&L","37697512500","3125","12063204","12607989","544785","2024-09"
"289080","SV인베스트먼트","84269422000","1583","53234000","53234000","0","2024-09"
"084870","TBH글로벌","28970121591","1389","20856819","20856819","0","2024-09"
"002710","TCC스틸","1184859104400","45200","26213697","26213697","0","2024-09"
"089230","THE E&M","28327142095","1295","21874241","21882953","8712","2024-09"
"032540","TJ미디어","73140947250","5250","13931609","13931609","0","2024-09"
"022220","TKG애강","54487897108","1052","51794579","51794579","0","2024-09"
"069260","TKG휴켐스","758208529520","19760","38370877","40878588","2507711","2024-09"
"007980","TP","64612928992","1328","48654314","51175130","2520816","2024-09"
"048770","TPC","37518198490","2390","15697991","15697991","0","2024-09"
"246690","TS인베스트먼트","40918708960","1003","40796320","41477862","681542","2024-09"
"317240","TS트릴리온","29786621715","279","106762085","107240922","478837","2024-09"
"002900","TYM","131356396620","3060","42926927","45050956","2124029","2024-09"
"024070","WISCOM","31495830090","2055","15326438","15326438","0","2024-09"
"057030","YBM넷","58991944815","3645","16184347","16312697","128350","2024-09"
"037270","YG PLUS","364719107500","5750","63429410","63429410","0","2024-09"
"040300","YTN","130830000000","3115","42000000","42000000","0","2024-09"
"051390","YW","30359037120","3760","8074212","11355368","3281156","2024-09"
"052220","iMBC","58190000000","2530","23000000","23000000","0","2024-09"
"079940","가비아","169813387400","13100","12962854","13535684","572830","2024-09"
"078890","가온그룹","57202122720","3560","16068012","17410157","1342145","2024-09"
"000500","가온전선","272670786000","38250","7128648","7357946","229298","2024-09"
"399720","가온칩스","428514336000","37300","11488320","11488320","0","2024-09"
"036620","감성코퍼레이션","328496509040","3620","90744892","90744892","0","2024-09"
"000860","강남제비스코","164450000000","25300","6500000","6500000","0","2024-09"
"198440","강동씨앤엘","90193666368","1482","60859424","60931896","72472","2024-09"
"217730","강스템바이오텍","119395337370","2130","56054149","56054149","0","2024-09"
"035250","강원랜드","3304645667400","16300","202738998","213940500","11201502","2024-09"
"114190","강원에너지","322358288920","12340","26123038","26123038","0","2024-09"
"094480","갤럭시아머니트리","311484913720","7940","39229838","39229838","0","2024-09"
"011420","갤럭시아에스엠","64328418740","2335","27549644","27549644","0","2024-09"
"039240","경남스틸","75407993180","2795","26979604","26979604","0","2024-09"
"053950","경남제약","23420269670","658","35593115","35593402","287","2024-09"
"002100","경농","163997487000","9180","17864650","19522575","1657925","2024-09"
"009450","경동나비엔","1309435639200","90600","14452932","14568592","115660","2024-09"
"267290","경동도시가스","110504410520","18760","5890427","5895406","4979","2024-09"
"012320","경동인베스트","164834611200","75600","2180352","2365023","184671","2024-09"
"011040","경동제약","170541404100","6330","26941770","30768766","3826996","2024-09"
"000050","경방","149242467300","5990","24915270","27415270","2500000","2024-09"
"214390","경보제약","177867038400","7440","23906860","23906860","0","2024-09"
"012610","경인양행","123477038370","2985","41365842","41616365","250523","2024-09"
"009140","경인전자","27353277000","21000","1302537","1570797","268260","2024-09"
"024910","경창산업","79352052400","2230","35583880","35819005","235125","2024-09"
"013580","계룡건설","118694479800","13400","8857797","8930907","73110","2024-09"
"012200","계양전기","41826915852","1538","27195654","27222829","27175","2024-09"
"002140","고려산업","79441972400","3220","24671420","24939425","268005","2024-09"
"049720","고려신용정보","138699135360","9960","13925616","14300000","374384","2024-09"
"010130","고려아연","23389745302000","1138000","20553379","20703283","149904","2024-09"
"002240","고려제강","479019250710","19170","24987963","25000000","12037","2024-09"
"014570","고려제약","52167179315","4835","10789489","11000000","210511","2024-09"
"348150","고바이오랩","138910504500","7170","19373850","19373850","0","2024-09"
"098460","고영","639510564960","9720","65793268","68654755","2861487","2024-09"
"035290","골드앤에스","21025327680","441","47676480","47676480","0","2024-09"
"215000","골프존","399939660000","66600","6005100","6275415","270315","2024-09"
"121440","골프존뉴딘홀딩스","156428321280","3840","40736542","42836818","2100276","2024-09"
"366030","공구우먼","97298285750","4295","22653850","22653850","0","2024-09"
"009290","광동제약","230062712880","5740","40080612","52420851","12340239","2024-09"
"014200","광림","87868591200","30200","2909556","3023556","114000","2024-09"
"017040","광명전기","62926216980","1452","43337615","43337615","0","2024-09"
"029480","광무","211089799680","3840","54971302","55009083","37781","2024-09"
"017900","광전자","90251863296","1792","50363763","57943763","7580000","2024-09"
"037710","광주신세계","224238856800","29400","7627172","7957190","330018","2024-09"
"026910","광진실업","14187972075","2215","6405405","6405405","0","2024-09"
"421800","교보12호스팩","16205800000","2710","5980000","5980000","0","2024-06"
"440790","교보13호스팩","8829000000","2180","4050000","4050000","0","2024-09"
"456490","교보14호스팩","9093000000","2165","4200000","4200000","0","2024-09"
"465320","교보15호스팩","8210550000","2155","3810000","3810000","0","2024-09"
"482520","교보16호스팩","12535500000","2055","6100000","6100000","0","2024-09"
"030610","교보증권","627553658280","5560","112869363","113962961","1093598","2024-09"
"339770","교촌에프앤비","264065447800","10570","24982540","24982540","0","2024-09"
"053270","구영테크","58818554080","2255","26083616","27410405","1326789","2024-09"
"007690","국도화학","284412209400","34100","8340534","9010616","670082","2024-09"
"005320","국동","31518356184","476","66215034","67327897","1112863","2024-09"
"001140","국보","33448047050","2110","15852155","15856388","4233","2024-09"
"066620","국보디자인","107735893200","16300","6609564","7500000","890436","2024-09"
"043650","국순당","77836604370","4945","15740466","17858304","2117838","2024-09"
"006050","국영지앤엠","63519685382","1874","33895243","34895243","1000000","2024-09"
"060480","국일신동","21403700000","1930","11090000","11090000","0","2024-09"
"078130","국일제지","901924696800","800","1127405871","1127405871","0","2024-09"
"307750","국전약품","211242699360","4305","49069152","49069269","117","2024-09"
"002720","국제약품","108532135660","5330","20362502","21159832","797330","2024-09"
"035080","그래디언트","153364301460","11210","13681026","14527584","846558","2024-09"
"453450","그리드위즈","157266450000","19800","7942750","7942750","0","2024-09"
"204020","그리티","55660206460","2780","20021657","20147430","125773","2024-09"
"402490","그린리소스","131263190720","15880","8265944","8265944","0","2024-09"
"114450","그린생명과학","39511062900","2070","19087470","20000000","912530","2024-09"
"083420","그린케미칼","134592889480","5770","23326324","24000000","673676","2024-09"
"186230","그린플러스","98057916440","9130","10740188","10820188","80000","2024-09"
"014530","극동유화","126260325000","3750","33669420","34869420","1200000","2024-09"
"204620","글로벌텍스프리","236210646095","3865","61115303","61116035","732","2024-09"
"019660","글로본","19065328808","548","34790746","34790746","0","2024-09"
"014280","금강공업","110175679700","4100","26872117","29329357","2457240","2024-09"
"053260","금강철강","75589245960","4755","15896792","18720000","2823208","2024-09"
"008870","금비","45263050000","55300","818500","1000000","181500","2024-09"
"001570","금양","2467622508600","42600","57925411","58050037","124626","2024-09"
"282720","금양그린파워","123203049000","10210","12066900","12119500","52600","2024-09"
"002990","금호건설","104455509240","2910","35895364","36953595","1058231","2024-09"
"011780","금호석유","3267315151900","142300","22960753","27334587","4373834","2024-09"
"214330","금호에이치티","126323253460","620","203747183","213914131","10166948","2024-09"
"001210","금호전기","36824070194","863","42669838","43535722","865884","2024-09"
"073240","금호타이어","1206493205400","4200","287260287","287260287","0","2024-09"
"036190","금화피에스시","161523356500","27350","5905790","6000000","94210","2024-09"
"049080","기가레인","58736958616","692","84879998","84883347","3349","2024-09"
"420770","기가비스","472171985500","37250","12675758","12675758","0","2024-09"
"035460","기산텔레콤","26968079000","1850","14577340","14577340","0","2024-09"
"092440","기신정기","75482000000","2585","29200000","29200000","0","2024-09"
"000270","기아","35617824134100","90900","391835249","399858417","8023168","2024-09"
"024110","기업은행","11522803778150","14450","797425867","797425869","2","2024-09"
"013700","까뮤이앤씨","78871095600","1320","59750830","59750830","0","2024-09"
"308100","까스텔바작","20317068450","3150","6449863","6624733","174870","2024-09"
"004540","깨끗한나라","76899045055","2065","37239247","37240693","1446","2024-09"
"407400","꿈비","70413911250","5970","11794625","12259474","464849","2024-09"
"187790","나노","31435070025","1025","30668361","30840830","172469","2024-09"
"286750","나노브릭","50802969670","2455","20693674","20694559","885","2024-09"
"121600","나노신소재","1005024048000","84000","11964572","12196078","231506","2024-09"
"247660","나노씨엠에스","34255040040","8020","4271202","4343920","72718","2024-09"
"039860","나노엔텍","144013717770","4485","32110082","32110082","0","2024-09"
"091970","나노캠텍","22731846769","629","36139661","37417493","1277832","2024-09"
"417010","나노팀","191325981600","9700","19724328","19724328","0","2024-09"
"405920","나라셀라","46621473750","3750","12432393","12878076","445683","2024-09"
"051490","나라엠앤디","68810319550","5210","13207355","14200000","992645","2024-09"
"137080","나래나노텍","36827875260","3330","11059422","11059422","0","2024-09"
"190510","나무가","187926538920","11890","15805428","16264384","458956","2024-09"
"242040","나무기술","57824253460","1745","33137108","34606264","1469156","2024-09"
"089600","나스미디어","176150113020","15580","11306169","11568163","261994","2024-09"
"293580","나우IB","88288313400","932","94729950","94929950","200000","2024-09"
"138610","나이벡","205836460000","20000","10291823","10291823","0","2024-09"
"130580","나이스디앤비","76769000000","4985","15400000","15400000","0","2024-09"
"036800","나이스정보통신","163929055500","18690","8770950","10000000","1229050","2024-09"
