종목코드,종목명,자기주식 제외 시가총액(A*B),종가,자기주식 제외 발행주식수(B=C-D),총발행주식수(C),자기주식수(D),자기주식수 반영시점
"037370","EG","60288554280","6990","8624972","8624972","0","2024-09"
"050120","ES큐브","23640598855","1765","13394107","13564086","169979","2024-09"
"383220","F&F","2363774562500","62500","37820393","38307075","486682","2024-09"
"007700","F&F홀딩스","529006351220","13540","39069893","39114367","44474","2024-09"
"214270","FSN","74474431360","2240","33247514","33250463","2949","2024-09"
"130500","GH신소재","45816853950","3150","14545033","14545052","19","2024-09"
"114090","GKL","708865978200","11460","61855670","61855670","0","2024-09"
"078930","GS","3827294394000","41200","92895495","92915378","19883","2024-09"
"083450","GST","286269851700","15390","18601030","18618260","17230","2024-09"
"006360","GS건설","1508475664150","17770","84888895","85581490","692595","2024-09"
"001250","GS글로벌","257797506250","3125","82495202","82533764","38562","2024-09"
"007070","GS리테일","2234266329600","21600","103438256","104717922","1279666","2024-09"
"297890","HB솔루션","274644132070","3755","73140914","73140914","0","2024-09"
"440290","HB인베스트먼트","50744322720","1872","27107010","27107010","0","2024-09"
"078150","HB테크놀러지","202588529040","2280","88854618","92715916","3861298","2024-09"
"012630","HDC","562848592500","11250","50030986","59741721","9710735","2024-09"
"039570","HDC랩스","185173285180","8060","22974353","25957601","2983248","2024-09"
"089470","HDC현대EP","99921071865","3855","25919863","31900000","5980137","2024-09"
"294870","HDC현대산업개발","1271836120600","19820","64169330","65907330","1738000","2024-09"
"009540","HD한국조선해양","12969063142000","183400","70714630","70773116","58486","2024-09"
"267250","HD현대","5639340714000","79800","70668430","78993085","8324655","2024-09"
"267270","HD현대건설기계","909582133500","51500","17661789","18305586","643797","2024-09"
"443060","HD현대마린솔루션","6102985000000","137300","44450000","44450000","0","2024-09"
"071970","HD현대마린엔진","648917778490","19130","33921473","33921495","22","2024-09"
"010620","HD현대미포","4379295920400","109800","39884298","39942149","57851","2024-09"
"322000","HD현대에너지솔루션","258720000000","23100","11200000","11200000","0","2024-09"
"042670","HD현대인프라코어","1280730362800","6650","192591032","192655867","64835","2024-09"
"267260","HD현대일렉트릭","11787610560000","327500","35992704","36047135","54431","2024-09"
"329180","HD현대중공업","16209970981600","182600","88773116","88773116","0","2024-09"
"097230","HJ중공업","190684498600","2290","83268340","83274281","5941","2024-09"
"195940","HK이노엔","1405162593600","49600","28329891","28329891","0","2024-09"
"014790","HL D&I","89346298360","2360","37858601","37858601","0","2024-09"
"028300","HLB","8654673258000","66000","131131413","131387433","256020","2024-09"
"003580","HLB글로벌","192309110550","4050","47483731","47489591","5860","2024-09"
"278650","HLB바이오스텝","178494506640","2120","84195522","86730589","2535067","2024-09"
"067630","HLB생명과학","1053251036880","8880","118609351","118679271","69920","2024-09"
"024850","HLB이노베이션","306496659840","3360","91219244","91226268","7024","2024-09"
"047920","HLB제약","621360530020","19540","31799413","31799994","581","2024-09"
"115450","HLB테라퓨틱스","741370213730","9290","79803037","80139933","336896","2024-09"
"046210","HLB파나진","122881929100","2900","42373079","42373079","0","2024-09"
"204320","HL만도","1706891312000","36350","46957120","46957120","0","2024-09"
"060980","HL홀딩스","331966318950","34950","9498321","10169410","671089","2024-09"
"011200","HMM","12823556171520","17120","749039496","749039496","0","2024-09"
"403870","HPSP","2462527557750","30750","80082197","82934144","2851947","2024-09"
"036640","HRS","81027548550","5070","15981765","16354800","373035","2024-09"
"035000","HS애드","104215150920","6430","16207644","16567409","359765","2024-09"
"002460","HS화성","84236088100","8900","9464729","10150000","685271","2024-09"
"487570","HS효성","147693145950","39850","3706227","3725927","19700","2024-09"
"298050","HS효성첨단소재","1188493852000","266000","4468022","4479948","11926","2024-09"
"439730","IBKS제20호스팩","9374250000","2175","4310000","4310000","0","2024-09"
"442770","IBKS제21호스팩","9219900000","2190","4210000","4210000","0","2024-09"
"448760","IBKS제22호스팩","9746000000","2200","4430000","4430000","0","2024-09"
"467930","IBKS제23호스팩","9221400000","2180","4230000","4230000","0","2024-09"
"469480","IBKS제24호스팩","9369450000","2215","4230000","4230000","0","2024-09"
"003560","IHQ","63786625000","10760","5928125","6010174","82049","2024-09"
"095340","ISC","1336311737600","65300","20464192","21197058","732866","2024-09"
"175330","JB금융지주","3434539053780","17910","191766558","195083198","3316640","2024-09"
"234080","JW생명과학","168781638600","10900","15484554","15834554","350000","2024-09"
"067290","JW신약","70969490200","1400","50692493","50841502","149009","2024-09"
"001060","JW중외제약","620652213000","27000","22987119","23285930","298811","2024-09"
"096760","JW홀딩스","215852357480","2995","72070904","73924942","1854038","2024-09"
"035900","JYP Ent.","1618549932150","48850","33133059","35532492","2399433","2024-09"
"318000","KBG","49151389650","5650","8699361","8740223","40862","2024-09"
"024840","KBI메탈","93366057080","2680","34838081","34909199","71118","2024-09"
"105560","KB금융","34062576807000","90300","377215690","393528423","16312733","2024-09"
"024120","KB오토시스","42032500000","3655","11500000","11500000","0","2024-09"
"455250","KB제25호스팩","11365200000","2640","4305000","4305000","0","2024-09"
"458320","KB제26호스팩","12523875000","2275","5505000","5505000","0","2024-09"
"464680","KB제27호스팩","25526090000","1978","12905000","12905000","0","2024-09"
"476470","KB제28호스팩","11532975000","2095","5505000","5505000","0","2024-09"
"478390","KB제29호스팩","12657700000","2035","6220000","6220000","0","2024-09"
"486630","KB제30호스팩","10726200000","2020","5310000","5310000","0","2024-09"
"002380","KCC","1930469887500","262500","7354171","8886471","1532300","2024-09"
"021320","KCC건설","86264010700","4325","19945436","21400000","1454564","2024-09"
"344820","KCC글라스","624978653600","39200","15943333","15970512","27179","2024-09"
"036670","KCI","82100326000","7630","10760200","11270000","509800","2024-09"
"009070","KCTC","135173990000","4520","29905750","30000000","94250","2024-09"
"009440","KC그린홀딩스","18673483120","844","22124980","22434980","310000","2024-09"
"119650","KC코트렐","27804804457","433","64214329","64214329","0","2024-09"
"044180","KD","12500837388","468","26711191","26717799","6608","2024-09"
"092220","KEC","181690642605","905","200763141","200763141","0","2024-09"
"046440","KG모빌리언스","166221538560","4480","37103022","38825568","1722546","2024-09"
"003620","KG모빌리티","884801164270","4505","196404254","196404254","0","2024-09"
"016380","KG스틸","680766603660","6830","99673002","100008897","335895","2024-09"
"151860","KG에코솔루션","218615444980","5210","41960738","49603002","7642264","2024-09"
"035600","KG이니시스","243825350080","9160","26618488","27904434","1285946","2024-09"
"001390","KG케미칼","272164434000","3975","68469040","68469040","0","2024-09"
"226360","KH 건설","60474013950","2555","23668890","23756732","87842","2024-09"
"111870","KH 미래물산","43747975260","8910","4909986","4930249","20263","2024-09"
"033180","KH 필룩스","125157155370","6630","18877399","18903579","26180","2024-09"
"060720","KH바텍","204287087340","9270","22037442","23677442","1640000","2024-09"
"015590","KIB플러그에너지","96214505646","406","236981541","236981544","3","2024-09"
"001940","KISCO홀딩스","270270401200","21400","12629458","16176380","3546922","2024-09"
"058400","KNN","109784237880","829","132429720","132429720","0","2024-09"
"025000","KPX케미칼","224208670150","47150","4755221","4840000","84779","2024-09"
"092230","KPX홀딩스","219754583100","55900","3931209","4224646","293437","2024-09"
"000040","KR모터스","31503540240","524","60121260","60132868","11608","2024-09"
"044450","KSS해운","217421565750","9630","22577525","23085880","508355","2024-09"
"101000","KS인더스트리","66291808000","2200","30132640","30149619","16979","2024-09"
"030200","KT","10902373121250","44350","245825775","252021685","6195910","2024-09"
"033780","KT&G","12035849917100","109700","109716043","130322497","20606454","2024-09"
"058850","KTcs","108125377650","2850","37938729","42685000","4746271","2024-09"
"058860","KTis","81142422300","2650","30619782","34802000","4182218","2024-09"
"122450","KX","146146337920","3520","41518846","45335964","3817118","2024-09"
"052900","KX하이텍","51410105120","946","54344720","55107517","762797","2024-09"
"376190","LB루셈","113652000000","4620","24600000","24600000","0","2024-09"
"061970","LB세미콘","195717126240","4470","43784592","43784592","0","2024-09"
"309960","LB인베스트먼트","89107341625","3875","22995443","23217239","221796","2024-09"
"093050","LF","414439899120","14970","27684696","29240000","1555304","2024-09"
"003550","LG","11445234702800","75700","151192004","157300993","6108989","2024-09"
"034220","LG디스플레이","5320000000000","10640","500000000","500000000","0","2024-09"
"051900","LG생활건강","4859718727500","331500","14659785","15618197","958412","2024-09"
"373220","LG에너지솔루션","95355000000000","407500","234000000","234000000","0","2024-09"
"032640","LG유플러스","4302581803520","10010","429828352","436611361","6783009","2024-09"
"011070","LG이노텍","4202816443200","177600","23664507","23667107","2600","2024-09"
"066570","LG전자","14578175101000","89500","162884638","163647814","763176","2024-09"
"037560","LG헬로비전","202523551975","2615","77446865","77446865","0","2024-09"
"051910","LG화학","22130699530500","313500","70592343","70592343","0","2024-09"
"079550","LIG넥스원","5405001280000","248000","21794360","22000000","205640","2024-09"
"225190","LK삼양","115960185400","2285","50748440","50748440","0","2024-09"
"006260","LS","2860552474800","104600","27347538","32200000","4852462","2024-09"
"010120","LS ELECTRIC","4338533229800","146300","29655046","30000000","344954","2024-09"
"000680","LS네트웍스","252563659870","3205","78803014","78803016","2","2024-09"
"060370","LS마린솔루션","398922009480","14580","27360906","28706781","1345875","2024-09"
"417200","LS머트리얼즈","1049292741090","15510","67652659","67652659","0","2024-09"
"229640","LS에코에너지","829459203600","27350","30327576","30624879","297303","2024-09"
"078020","LS증권","222541130180","4415","50405692","55481190","5075498","2024-09"
"108320","LX세미콘","1001880880000","61600","16264300","16264300","0","2024-09"
"001120","LX인터내셔널","1097021011000","30500","35967902","38760000","2792098","2024-09"
"108670","LX하우시스","354859371750","39650","8949795","8967670","17875","2024-09"
"383800","LX홀딩스","543555043770","7130","76234929","76280690","45761","2024-09"
"476080","M83","101049300000","12980","7785000","7785000","0","2024-09"
"086960","MDS테크","97834164552","1054","92821788","92821788","0","2024-09"
"023150","MH에탄올","36115937670","5630","6414909","7378526","963617","2024-09"
"038340","MIT","39924432729","1233","32379913","32424892","44979","2024-09"
"035420","NAVER","25711640480000","170000","151244944","160784508","9539564","2024-09"
"160550","NEW","65718879630","2355","27906106","27906106","0","2024-09"
"053290","NE능률","58833652920","3560","16526307","16526307","0","2024-09"
"181710","NHN","553685469600","16820","32918280","33766123","847843","2024-09"
"060250","NHN KCP","281490787760","7280","38666317","40160611","1494294","2024-09"
"104200","NHN벅스","47389611870","3505","13520574","14827550","1306976","2024-09"
"005940","NH투자증권","4369431356360","13370","326808628","327492299","683671","2024-09"
"034310","NICE","394353156890","11270","34991407","37503477","2512070","2024-09"
"030190","NICE평가정보","652121102220","11130","58591294","60107670","1516376","2024-09"
"008260","NI스틸","112112458640","3920","28600117","28600117","0","2024-09"
"004250","NPC","165467941200","4880","33907365","36720000","2812635","2024-09"
"222160","NPX","79551289560","8040","9894439","9894439","0","2024-09"
"456040","OCI","647265388500","72300","8952495","8952495","0","2024-09"
"010060","OCI홀딩스","1283616942400","68800","18657223","19127353","470130","2024-09"
"178920","PI첨단소재","606414549300","20650","29366322","29366322","0","2024-09"
"024940","PN풍년","59587631200","6340","9398680","10000000","601320","2024-09"
"005490","POSCO홀딩스","25370771354500","335500","75620779","82624377","7003598","2024-09"
"218410","RFHIC","332905348420","12940","25726843","26484442","757599","2024-09"
"327260","RF머트리얼즈","52085797990","6290","8280731","8433231","152500","2024-09"
"091340","S&K폴리텍","28700878440","2680","10709283","11703721","994438","2024-09"
"010950","S-Oil","6450993981600","57300","112582792","112582792","0","2024-09"
"419530","SAMG엔터","102243784500","12870","7944350","8590930","646580","2024-09"
"019550","SBI인베스트먼트","110543688458","686","161142403","162066575","924172","2024-09"
"034120","SBS","288427526700","15550","18548394","18551238","2844","2024-09"
"036120","SCI평가정보","78615677910","2310","34032761","35500000","1467239","2024-09"
"246960","SCL사이언스","59796722210","8210","7283401","7283401","0","2024-09"
"099220","SDN","65710406743","1213","54171811","56171811","2000000","2024-09"
"036540","SFA반도체","603391196320","3680","163964999","164460303","495304","2024-09"
"255220","SG","247922487450","2970","83475585","94073791","10598206","2024-09"
"040610","SG&G","56085994932","1662","33746086","34087196","341110","2024-09"
"049470","SGA","17896842990","306","58486415","58862249","375834","2024-09"
"184230","SGA솔루션즈","31430073528","504","62361257","62599161","237904","2024-09"
"016250","SGC E&C","49168686400","15200","3234782","3243585","8803","2024-09"
"005090","SGC에너지","383232637200","26600","14407242","14409333","2091","2024-09"
"001380","SG글로벌","130396014700","2900","44964143","44964143","0","2024-09"
"004060","SG세계물산","71361027724","359","198777236","202424960","3647724","2024-09"
"001770","SHD","21867804000","18000","1214878","1214878","0","2024-09"
"002360","SH에너지화학","55426209204","509","108892356","111133730","2241374","2024-09"
"009160","SIMPAC","214907283360","3960","54269516","65429516","11160000","2024-09"
"033530","SJG세종","120653253540","4460","27052299","27820961","768662","2024-09"
"123700","SJM","51106040950","3275","15604898","15604898","0","2024-09"
"025530","SJM홀딩스","48245087960","3560","13551991","14934008","1382017","2024-09"
"034730","SK","8079915721800","148200","54520349","72502703","17982354","2024-09"
"011790","SKC","5168003342000","151700","34067260","37868298","3801038","2024-09"
"018670","SK가스","1792316686200","199700","8975046","9230244","255198","2024-09"
"001740","SK네트웍스","1020064383400","5260","193928590","221277902","27349312","2024-09"
"006120","SK디스커버리","598588468400","33800","17709718","18785855","1076137","2024-09"
"210980","SK디앤디","148848728000","8000","18606091","18617382","11291","2024-09"
"302440","SK바이오사이언스","4238588551300","54100","78347293","78347293","0","2024-09"
"326030","SK바이오팜","9233132175000","117900","78313250","78313250","0","2024-09"
"402340","SK스퀘어","11306310563200","84800","133329134","134749960","1420826","2024-09"
"361610","SK아이이테크놀로지","2452511536000","34400","71293940","71297592","3652","2024-09"
"100090","SK오션플랜트","793812566880","13410","59195568","59195568","0","2024-09"
"096770","SK이노베이션","11178756855600","117400","95219394","95735590","516196","2024-09"
"475150","SK이터닉스","514126729440","15270","33669072","33691895","22823","2024-09"
"001510","SK증권","211506069733","511","413906203","472590171","58683968","2024-09"
"285130","SK케미칼","861146300000","50000","17222926","17253783","30857","2024-09"
"017670","SK텔레콤","12070655591400","56700","212886342","214790053","1903711","2024-09"
"000660","SK하이닉스","128367915585300","186300","689038731","728002365","38963634","2024-09"
"048550","SM C&C","162290895957","1691","95973327","96714620","741293","2024-09"
"063440","SM Life Design","64716990524","1406","46029154","46029154","0","2024-09"
"003570","SNT다이내믹스","562085660100","25100","22393851","33252697","10858846","2024-09"
"064960","SNT모티브","547109249200","45700","11971756","14623136","2651380","2024-09"
"100840","SNT에너지","259265736960","13120","19761108","20680783","919675","2024-09"
"036530","SNT홀딩스","328957310500","22750","14459662","16303886","1844224","2024-09"
"067160","SOOP","1023010560000","96000","10656360","11494767","838407","2024-09"
"005610","SPC삼립","402424321950","49650","8105223","8629009","523786","2024-09"
"011810","STX","153970848500","4970","30980050","31017927","37877","2024-09"
"465770","STX그린로지스","72017467200","10080","7144590","7171032","26442","2024-09"
"077970","STX엔진","438602505490","19070","22999607","23008904","9297","2024-09"
"002820","SUN&L","35707083840","2960","12063204","12607989","544785","2024-09"
"289080","SV인베스트먼트","83737082000","1573","53234000","53234000","0","2024-09"
"084870","TBH글로벌","29428971609","1411","20856819","20856819","0","2024-09"
"002710","TCC스틸","1146849243750","43750","26213697","26213697","0","2024-09"
"089230","THE E&M","27999028480","1280","21874241","21882953","8712","2024-09"
"032540","TJ미디어","72583682890","5210","13931609","13931609","0","2024-09"
"022220","TKG애강","53037648896","1024","51794579","51794579","0","2024-09"
"069260","TKG휴켐스","762429325990","19870","38370877","40878588","2507711","2024-09"
"007980","TP","67726805088","1392","48654314","51175130","2520816","2024-09"
"048770","TPC","37832158310","2410","15697991","15697991","0","2024-09"
"246690","TS인베스트먼트","40837116320","1001","40796320","41477862","681542","2024-09"
"317240","TS트릴리온","29786621715","279","106762085","107240922","478837","2024-09"
"002900","TYM","133932012240","3120","42926927","45050956","2124029","2024-09"
"024070","WISCOM","31955623230","2085","15326438","15326438","0","2024-09"
"057030","YBM넷","57049823175","3525","16184347","16312697","128350","2024-09"
"037270","YG PLUS","362181931100","5710","63429410","63429410","0","2024-09"
"040300","YTN","133560000000","3180","42000000","42000000","0","2024-09"
"051390","YW","30439779240","3770","8074212","11355368","3281156","2024-09"
"052220","iMBC","59110000000","2570","23000000","23000000","0","2024-09"
"079940","가비아","174998529000","13500","12962854","13535684","572830","2024-09"
"078890","가온그룹","56398722120","3510","16068012","17410157","1342145","2024-09"
"000500","가온전선","268393597200","37650","7128648","7357946","229298","2024-09"
"399720","가온칩스","453788640000","39500","11488320","11488320","0","2024-09"
"036620","감성코퍼레이션","329857682420","3635","90744892","90744892","0","2024-09"
"000860","강남제비스코","162500000000","25000","6500000","6500000","0","2024-09"
"198440","강동씨앤엘","89037337312","1463","60859424","60931896","72472","2024-09"
"217730","강스템바이오텍","119675608115","2135","56054149","56054149","0","2024-09"
"035250","강원랜드","3620918504280","17860","202738998","213940500","11201502","2024-09"
"114190","강원에너지","327060435760","12520","26123038","26123038","0","2024-09"
"094480","갤럭시아머니트리","333845921380","8510","39229838","39229838","0","2024-09"
"011420","갤럭시아에스엠","59507231040","2160","27549644","27549644","0","2024-09"
"039240","경남스틸","77161667440","2860","26979604","26979604","0","2024-09"
"053950","경남제약","24310097545","683","35593115","35593402","287","2024-09"
"002100","경농","165605305500","9270","17864650","19522575","1657925","2024-09"
"009450","경동나비엔","1253069204400","86700","14452932","14568592","115660","2024-09"
"267290","경동도시가스","110916740410","18830","5890427","5895406","4979","2024-09"
"012320","경동인베스트","166360857600","76300","2180352","2365023","184671","2024-09"
"011040","경동제약","170271986400","6320","26941770","30768766","3826996","2024-09"
"000050","경방","154723826700","6210","24915270","27415270","2500000","2024-09"
"214390","경보제약","177867038400","7440","23906860","23906860","0","2024-09"
"012610","경인양행","124304355210","3005","41365842","41616365","250523","2024-09"
"009140","경인전자","26506627950","20350","1302537","1570797","268260","2024-09"
"024910","경창산업","79707891200","2240","35583880","35819005","235125","2024-09"
"013580","계룡건설","117542966190","13270","8857797","8930907","73110","2024-09"
"012200","계양전기","39868828764","1466","27195654","27222829","27175","2024-09"
"002140","고려산업","72287260600","2930","24671420","24939425","268005","2024-09"
"049720","고려신용정보","135078475200","9700","13925616","14300000","374384","2024-09"
"010130","고려아연","20512272242000","998000","20553379","20703283","149904","2024-09"
"002240","고려제강","481268167380","19260","24987963","25000000","12037","2024-09"
"014570","고려제약","52868496100","4900","10789489","11000000","210511","2024-09"
"348150","고바이오랩","132517134000","6840","19373850","19373850","0","2024-09"
"098460","고영","722410082640","10980","65793268","68654755","2861487","2024-09"
"035290","골드앤에스","21502092480","451","47676480","47676480","0","2024-09"
"215000","골프존","387929460000","64600","6005100","6275415","270315","2024-09"
"121440","골프존뉴딘홀딩스","154187811470","3785","40736542","42836818","2100276","2024-09"
"366030","공구우먼","97864632000","4320","22653850","22653850","0","2024-09"
"009290","광동제약","222046590480","5540","40080612","52420851","12340239","2024-09"
"014200","광림","87868591200","30200","2909556","3023556","114000","2024-09"
"017040","광명전기","59285857320","1368","43337615","43337615","0","2024-09"
"029480","광무","204218386930","3715","54971302","55009083","37781","2024-09"
"017900","광전자","92266413816","1832","50363763","57943763","7580000","2024-09"
"037710","광주신세계","226527008400","29700","7627172","7957190","330018","2024-09"
"026910","광진실업","14187972075","2215","6405405","6405405","0","2024-09"
"421800","교보12호스팩","16205800000","2710","5980000","5980000","0","2024-06"
"440790","교보13호스팩","8889750000","2195","4050000","4050000","0","2024-09"
"456490","교보14호스팩","9009000000","2145","4200000","4200000","0","2024-09"
"465320","교보15호스팩","8305800000","2180","3810000","3810000","0","2024-09"
"482520","교보16호스팩","12566000000","2060","6100000","6100000","0","2024-09"
"030610","교보증권","603851092050","5350","112869363","113962961","1093598","2024-09"
"339770","교촌에프앤비","264065447800","10570","24982540","24982540","0","2024-09"
"053270","구영테크","58036045600","2225","26083616","27410405","1326789","2024-09"
"007690","국도화학","276488702100","33150","8340534","9010616","670082","2024-09"
"005320","국동","29200829994","441","66215034","67327897","1112863","2024-09"
"001140","국보","33448047050","2110","15852155","15856388","4233","2024-09"
"066620","국보디자인","110578005720","16730","6609564","7500000","890436","2024-09"
"043650","국순당","82007827860","5210","15740466","17858304","2117838","2024-09"
"006050","국영지앤엠","69485248150","2050","33895243","34895243","1000000","2024-09"
"060480","국일신동","21769670000","1963","11090000","11090000","0","2024-09"
"078130","국일제지","901924696800","800","1127405871","1127405871","0","2024-09"
"307750","국전약품","203146289280","4140","49069152","49069269","117","2024-09"
"002720","국제약품","109957510800","5400","20362502","21159832","797330","2024-09"
"035080","그래디언트","165403604340","12090","13681026","14527584","846558","2024-09"
"453450","그리드위즈","146305455000","18420","7942750","7942750","0","2024-09"
"204020","그리티","56160747885","2805","20021657","20147430","125773","2024-09"
"402490","그린리소스","138537221440","16760","8265944","8265944","0","2024-09"
"114450","그린생명과학","39511062900","2070","19087470","20000000","912530","2024-09"
"083420","그린케미칼","133659836520","5730","23326324","24000000","673676","2024-09"
"186230","그린플러스","98809729600","9200","10740188","10820188","80000","2024-09"
"014530","극동유화","125250242400","3720","33669420","34869420","1200000","2024-09"
"204620","글로벌텍스프리","244461212000","4000","61115303","61116035","732","2024-09"
"019660","글로본","16838721064","484","34790746","34790746","0","2024-09"
"014280","금강공업","110041319115","4095","26872117","29329357","2457240","2024-09"
"053260","금강철강","73920082800","4650","15896792","18720000","2823208","2024-09"
"008870","금비","45590450000","55700","818500","1000000","181500","2024-09"
"001570","금양","2403904556500","41500","57925411","58050037","124626","2024-09"
"282720","금양그린파워","124892415000","10350","12066900","12119500","52600","2024-09"
"002990","금호건설","103737601960","2890","35895364","36953595","1058231","2024-09"
"011780","금호석유","3274203377800","142600","22960753","27334587","4373834","2024-09"
"214330","금호에이치티","131416933035","645","203747183","213914131","10166948","2024-09"
"001210","금호전기","32685095908","766","42669838","43535722","865884","2024-09"
"073240","금호타이어","1273999372845","4435","287260287","287260287","0","2024-09"
"036190","금화피에스시","162409225000","27500","5905790","6000000","94210","2024-09"
"049080","기가레인","58821838614","693","84879998","84883347","3349","2024-09"
"420770","기가비스","472805773400","37300","12675758","12675758","0","2024-09"
"035460","기산텔레콤","25699850420","1763","14577340","14577340","0","2024-09"
"092440","기신정기","75190000000","2575","29200000","29200000","0","2024-09"
"000270","기아","36009659383100","91900","391835249","399858417","8023168","2024-09"
"024110","기업은행","11243704724700","14100","797425867","797425869","2","2024-09"
"013700","까뮤이앤씨","78154085640","1308","59750830","59750830","0","2024-09"
"308100","까스텔바작","19672082150","3050","6449863","6624733","174870","2024-09"
"004540","깨끗한나라","77830026230","2090","37239247","37240693","1446","2024-09"
"407400","꿈비","73126675000","6200","11794625","12259474","464849","2024-09"
"187790","나노","31435070025","1025","30668361","30840830","172469","2024-09"
"286750","나노브릭","48009323680","2320","20693674","20694559","885","2024-09"
"121600","나노신소재","1040917764000","87000","11964572","12196078","231506","2024-09"
"247660","나노씨엠에스","34212328020","8010","4271202","4343920","72718","2024-09"
"039860","나노엔텍","123623815700","3850","32110082","32110082","0","2024-09"
"091970","나노캠텍","21358539651","591","36139661","37417493","1277832","2024-09"
"417010","나노팀","182252790720","9240","19724328","19724328","0","2024-09"
"405920","나라셀라","45813368205","3685","12432393","12878076","445683","2024-09"
"051490","나라엠앤디","61282127200","4640","13207355","14200000","992645","2024-09"
"137080","나래나노텍","34947773520","3160","11059422","11059422","0","2024-09"
"190510","나무가","193774547280","12260","15805428","16264384","458956","2024-09"
"242040","나무기술","53317606772","1609","33137108","34606264","1469156","2024-09"
"089600","나스미디어","173662755840","15360","11306169","11568163","261994","2024-09"
"293580","나우IB","91414401750","965","94729950","94929950","200000","2024-09"
"138610","나이벡","199590807240","18360","10870959","10870959","0","2024-09"
"130580","나이스디앤비","78540000000","5100","15400000","15400000","0","2024-09"
"036800","나이스정보통신","164192184000","18720","8770950","10000000","1229050","2024-09"
