종목코드,종목명,자기주식 제외 시가총액(A*B),종가,자기주식 제외 발행주식수(B=C-D),총발행주식수(C),자기주식수(D),자기주식수 반영시점
"375500","DL이앤씨","1159598185200","30150","38460968","38693623","232655","2024-09"
"068790","DMS","124705268800","5300","23529296","24573061","1043765","2024-09"
"007340","DN오토모티브","884130479550","17590","50263245","59065865","8802620","2024-09"
"004840","DRB동일","87496532560","4540","19272364","19930000","657636","2024-09"
"241520","DSC인베스트먼트","74001104000","2830","26148800","27496125","1347325","2024-09"
"155660","DSR","60240000000","3765","16000000","16000000","0","2024-09"
"069730","DSR제강","51480000000","3575","14400000","14400000","0","2024-09"
"017860","DS단석","386852664000","66000","5861404","5861404","0","2024-09"
"180400","DXVX","113941281240","2315","49218696","49219432","736","2024-09"
"017940","E1","435365850300","75300","5781751","6860000","1078249","2024-09"
"245620","EDGC","57441040175","415","138412145","138493951","81806","2024-09"
"037370","EG","59512306800","6900","8624972","8624972","0","2024-09"
"050120","ES큐브","23694175283","1769","13394107","13564086","169979","2024-09"
"383220","F&F","2163326479600","57200","37820393","38307075","486682","2024-09"
"007700","F&F홀딩스","511815598300","13100","39069893","39114367","44474","2024-09"
"214270","FSN","75471856780","2270","33247514","33250463","2949","2024-09"
"130500","GH신소재","43344198340","2980","14545033","14545052","19","2024-09"
"114090","GKL","658762885500","10650","61855670","61855670","0","2024-09"
"078930","GS","3906255564750","42050","92895495","92915378","19883","2024-09"
"083450","GST","276411305800","14860","18601030","18618260","17230","2024-09"
"006360","GS건설","1536488999500","18100","84888895","85581490","692595","2024-09"
"001250","GS글로벌","280071210790","3395","82495202","82533764","38562","2024-09"
"007070","GS리테일","2099796596800","20300","103438256","104717922","1279666","2024-09"
"297890","HB솔루션","271718495510","3715","73140914","73140914","0","2024-09"
"440290","HB인베스트먼트","50012433450","1845","27107010","27107010","0","2024-09"
"078150","HB테크놀러지","202144255950","2275","88854618","92715916","3861298","2024-09"
"012630","HDC","545337747400","10900","50030986","59741721","9710735","2024-09"
"039570","HDC랩스","183335336940","7980","22974353","25957601","2983248","2024-09"
"089470","HDC현대EP","98754678030","3810","25919863","31900000","5980137","2024-09"
"294870","HDC현대산업개발","1392474461000","21700","64169330","65907330","1738000","2024-09"
"009540","HD한국조선해양","14135854537000","199900","70714630","70773116","58486","2024-09"
"267250","HD현대","5710009144000","80800","70668430","78993085","8324655","2024-09"
"267270","HD현대건설기계","876907823850","49650","17661789","18305586","643797","2024-09"
"443060","HD현대마린솔루션","5965190000000","134200","44450000","44450000","0","2024-09"
"071970","HD현대마린엔진","702174491100","20700","33921473","33921495","22","2024-09"
"010620","HD현대미포","4407214929000","110500","39884298","39942149","57851","2024-09"
"322000","HD현대에너지솔루션","251440000000","22450","11200000","11200000","0","2024-09"
"042670","HD현대인프라코어","1369322237520","7110","192591032","192655867","64835","2024-09"
"267260","HD현대일렉트릭","12417482880000","345000","35992704","36047135","54431","2024-09"
"329180","HD현대중공업","17585954279600","198100","88773116","88773116","0","2024-09"
"097230","HJ중공업","184023031400","2210","83268340","83274281","5941","2024-09"
"195940","HK이노엔","1315923436950","46450","28329891","28329891","0","2024-09"
"014790","HL D&I","92185693435","2435","37858601","37858601","0","2024-09"
"028300","HLB","8545890404800","65300","130871216","131127236","256020","2024-09"
"003580","HLB글로벌","190647179965","4015","47483731","47489591","5860","2024-09"
"278650","HLB바이오스텝","179757439470","2135","84195522","86730589","2535067","2024-09"
"067630","HLB생명과학","1043762288800","8800","118609351","118679271","69920","2024-09"
"024850","HLB이노베이션","359403821360","3940","91219244","91226268","7024","2024-09"
"047920","HLB제약","619770559370","19490","31799413","31799994","581","2024-09"
"115450","HLB테라퓨틱스","713439150780","8940","79803037","80139933","336896","2024-09"
"046210","HLB파나진","122881929100","2900","42373079","42373079","0","2024-09"
"204320","HL만도","1887676224000","40200","46957120","46957120","0","2024-09"
"060980","HL홀딩스","335765647350","35350","9498321","10169410","671089","2024-09"
"011200","HMM","12606334717680","16830","749039496","749039496","0","2024-09"
"403870","HPSP","2438502898650","30450","80082197","82934144","2851947","2024-09"
"036640","HRS","81187366200","5080","15981765","16354800","373035","2024-09"
"035000","HS애드","103404768720","6380","16207644","16567409","359765","2024-09"
"002460","HS화성","84614677260","8940","9464729","10150000","685271","2024-09"
"487570","HS효성","146766589200","39600","3706227","3725927","19700","2024-09"
"298050","HS효성첨단소재","1132643577000","253500","4468022","4479948","11926","2024-09"
"439730","IBKS제20호스팩","9352700000","2170","4310000","4310000","0","2024-09"
"442770","IBKS제21호스팩","9198850000","2185","4210000","4210000","0","2024-09"
"448760","IBKS제22호스팩","9746000000","2200","4430000","4430000","0","2024-09"
"467930","IBKS제23호스팩","9179100000","2170","4230000","4230000","0","2024-09"
"469480","IBKS제24호스팩","9263700000","2190","4230000","4230000","0","2024-09"
"003560","IHQ","63618682920","10760","5912517","5994566","82049","2024-09"
"095340","ISC","1307661868800","63900","20464192","21197058","732866","2024-09"
"175330","JB금융지주","3507410345820","18290","191766558","195083198","3316640","2024-09"
"234080","JW생명과학","167388028740","10810","15484554","15834554","350000","2024-09"
"067290","JW신약","71476415130","1410","50692493","50841502","149009","2024-09"
"001060","JW중외제약","610308009450","26550","22987119","23285930","298811","2024-09"
"096760","JW홀딩스","212609166800","2950","72070904","73924942","1854038","2024-09"
"035900","JYP Ent.","1686472703100","50900","33133059","35532492","2399433","2024-09"
"318000","KBG","48020472720","5520","8699361","8740223","40862","2024-09"
"024840","KBI메탈","93191866675","2675","34838081","34909199","71118","2024-09"
"105560","KB금융","38098784690000","101000","377215690","393528423","16312733","2024-09"
"024120","KB오토시스","41802500000","3635","11500000","11500000","0","2024-09"
"455250","KB제25호스팩","11365200000","2640","4305000","4305000","0","2024-09"
"458320","KB제26호스팩","12276150000","2230","5505000","5505000","0","2024-09"
"464680","KB제27호스팩","25732570000","1994","12905000","12905000","0","2024-09"
"476470","KB제28호스팩","11560500000","2100","5505000","5505000","0","2024-09"
"478390","KB제29호스팩","12719900000","2045","6220000","6220000","0","2024-09"
"486630","KB제30호스팩","10726200000","2020","5310000","5310000","0","2024-09"
"002380","KCC","1897376118000","258000","7354171","8886471","1532300","2024-09"
"021320","KCC건설","84967557360","4260","19945436","21400000","1454564","2024-09"
"344820","KCC글라스","615412653800","38600","15943333","15970512","27179","2024-09"
"036670","KCI","80486296000","7480","10760200","11270000","509800","2024-09"
"009070","KCTC","131884357500","4410","29905750","30000000","94250","2024-09"
"009440","KC그린홀딩스","18452233320","834","22124980","22434980","310000","2024-09"
"119650","KC코트렐","26263660561","409","64214329","64214329","0","2024-09"
"044180","KD","12073458332","452","26711191","26717799","6608","2024-09"
"092220","KEC","170648669850","850","200763141","200763141","0","2024-09"
"046440","KG모빌리언스","163067781690","4395","37103022","38825568","1722546","2024-09"
"003620","KG모빌리티","950596589360","4840","196404254","196404254","0","2024-09"
"016380","KG스틸","649867973040","6520","99673002","100008897","335895","2024-09"
"151860","KG에코솔루션","216937015460","5170","41960738","49603002","7642264","2024-09"
"035600","KG이니시스","242760610560","9120","26618488","27904434","1285946","2024-09"
"001390","KG케미칼","265659875200","3880","68469040","68469040","0","2024-09"
"226360","KH 건설","60474013950","2555","23668890","23756732","87842","2024-09"
"111870","KH 미래물산","43747975260","8910","4909986","4930249","20263","2024-09"
"033180","KH 필룩스","125157155370","6630","18877399","18903579","26180","2024-09"
"060720","KH바텍","193488740760","8780","22037442","23677442","1640000","2024-09"
"015590","KIB플러그에너지","95977524105","405","236981541","236981544","3","2024-09"
"001940","KISCO홀딩스","240591174900","19050","12629458","16176380","3546922","2024-09"
"058400","KNN","104487049080","789","132429720","132429720","0","2024-09"
"025000","KPX케미칼","223019864900","46900","4755221","4840000","84779","2024-09"
"092230","KPX홀딩스","219361462200","55800","3931209","4224646","293437","2024-09"
"000040","KR모터스","30721963860","511","60121260","60132868","11608","2024-09"
"044450","KSS해운","200488422000","8880","22577525","23085880","508355","2024-09"
"101000","KS인더스트리","66894460800","2220","30132640","30149619","16979","2024-09"
"030200","KT","10865499255000","44200","245825775","252021685","6195910","2024-09"
"033780","KT&G","12244310398800","111600","109716043","130322497","20606454","2024-09"
"058850","KTcs","105469666620","2780","37938729","42685000","4746271","2024-09"
"058860","KTis","79917631020","2610","30619782","34802000","4182218","2024-09"
"122450","KX","147599497530","3555","41518846","45335964","3817118","2024-09"
"052900","KX하이텍","52116586480","959","54344720","55107517","762797","2024-09"
"376190","LB루셈","116727000000","4745","24600000","24600000","0","2024-09"
"061970","LB세미콘","191557590000","4375","43784592","43784592","0","2024-09"
"309960","LB인베스트먼트","88302501120","3840","22995443","23217239","221796","2024-09"
"093050","LF","413332511280","14930","27684696","29240000","1555304","2024-09"
"003550","LG","11399877101600","75400","151192004","157300993","6108989","2024-09"
"034220","LG디스플레이","5055000000000","10110","500000000","500000000","0","2024-09"
"051900","LG생활건강","5072285610000","346000","14659785","15618197","958412","2024-09"
"373220","LG에너지솔루션","95238000000000","407000","234000000","234000000","0","2024-09"
"032640","LG유플러스","4281090385920","9960","429828352","436611361","6783009","2024-09"
"011070","LG이노텍","4077394556100","172300","23664507","23667107","2600","2024-09"
"066570","LG전자","15001675159800","92100","162884638","163647814","763176","2024-09"
"037560","LG헬로비전","198651208725","2565","77446865","77446865","0","2024-09"
"051910","LG화학","22766030617500","322500","70592343","70592343","0","2024-09"
"079550","LIG넥스원","5426795640000","249000","21794360","22000000","205640","2024-09"
"225190","LK삼양","129154779800","2545","50748440","50748440","0","2024-09"
"006260","LS","2964473119200","108400","27347538","32200000","4852462","2024-09"
"010120","LS ELECTRIC","4433429377000","149500","29655046","30000000","344954","2024-09"
"000680","LS네트웍스","249017524240","3160","78803014","78803016","2","2024-09"
"060370","LS마린솔루션","419169079920","15320","27360906","28706781","1345875","2024-09"
"417200","LS머트리얼즈","1028320416800","15200","67652659","67652659","0","2024-09"
"229640","LS에코에너지","843106612800","27800","30327576","30624879","297303","2024-09"
"078020","LS증권","221785044800","4400","50405692","55481190","5075498","2024-09"
"108320","LX세미콘","967725850000","59500","16264300","16264300","0","2024-09"
"001120","LX인터내셔널","1044867553100","29050","35967902","38760000","2792098","2024-09"
"108670","LX하우시스","360229248750","40250","8949795","8967670","17875","2024-09"
"383800","LX홀딩스","533644503000","7000","76234929","76280690","45761","2024-09"
"476080","M83","98713800000","12680","7785000","7785000","0","2024-09"
"086960","MDS테크","96720303096","1042","92821788","92821788","0","2024-09"
"023150","MH에탄올","37206472200","5800","6414909","7378526","963617","2024-09"
"038340","MIT","39924432729","1233","32379913","32424892","44979","2024-09"
"035420","NAVER","25378901603200","167800","151244944","160784508","9539564","2024-09"
"160550","NEW","64184043800","2300","27906106","27906106","0","2024-09"
"053290","NE능률","57181022220","3460","16526307","16526307","0","2024-09"
"181710","NHN","515829447600","15670","32918280","33766123","847843","2024-09"
"060250","NHN KCP","271824208510","7030","38666317","40160611","1494294","2024-09"
"104200","NHN벅스","46375568820","3430","13520574","14827550","1306976","2024-09"
"005940","NH투자증권","4424988823120","13540","326808628","327492299","683671","2024-09"
"034310","NICE","395402899100","11300","34991407","37503477","2512070","2024-09"
"030190","NICE평가정보","647433798700","11050","58591294","60107670","1516376","2024-09"
"008260","NI스틸","107679440505","3765","28600117","28600117","0","2024-09"
"004250","NPC","170554045950","5030","33907365","36720000","2812635","2024-09"
"222160","NPX","79551289560","8040","9894439","9894439","0","2024-09"
"456040","OCI","653532135000","73000","8952495","8952495","0","2024-09"
"010060","OCI홀딩스","1283106921600","67200","19093853","19563983","470130","2024-09"
"178920","PI첨단소재","568825657140","19370","29366322","29366322","0","2024-09"
"024940","PN풍년","58459789600","6220","9398680","10000000","601320","2024-09"
"005490","POSCO홀딩스","25370771354500","335500","75620779","82624377","7003598","2024-09"
"218410","RFHIC","369952002340","14380","25726843","26484442","757599","2024-09"
"327260","RF머트리얼즈","55315283080","6680","8280731","8433231","152500","2024-09"
"091340","S&K폴리텍","26826753915","2505","10709283","11703721","994438","2024-09"
"010950","S-Oil","6496027098400","57700","112582792","112582792","0","2024-09"
"419530","SAMG엔터","102323228000","12880","7944350","8590930","646580","2024-09"
"019550","SBI인베스트먼트","104259134741","647","161142403","162066575","924172","2024-09"
"034120","SBS","278411393940","15010","18548394","18551238","2844","2024-09"
"036120","SCI평가정보","76233384640","2240","34032761","35500000","1467239","2024-09"
"246960","SCL사이언스","63365588700","8700","7283401","7283401","0","2024-09"
"099220","SDN","65764578554","1214","54171811","56171811","2000000","2024-09"
"036540","SFA반도체","573057671505","3495","163964999","164460303","495304","2024-09"
"255220","SG","249174621225","2985","83475585","94073791","10598206","2024-09"
"040610","SG&G","52238941128","1548","33746086","34087196","341110","2024-09"
"049470","SGA","18832625630","322","58486415","58862249","375834","2024-09"
"184230","SGA솔루션즈","31055905986","498","62361257","62599161","237904","2024-09"
"016250","SGC E&C","50203816640","15520","3234782","3243585","8803","2024-09"
"005090","SGC에너지","403402776000","28000","14407242","14409333","2091","2024-09"
"001380","SG글로벌","137140636150","3050","44964143","44964143","0","2024-09"
"004060","SG세계물산","65397710644","329","198777236","202424960","3647724","2024-09"
"001770","SHD","21491191820","17690","1214878","1214878","0","2024-09"
"002360","SH에너지화학","55643993916","511","108892356","111133730","2241374","2024-09"
"009160","SIMPAC","211651112400","3900","54269516","65429516","11160000","2024-09"
"033530","SJG세종","121329561015","4485","27052299","27820961","768662","2024-09"
"123700","SJM","50949991970","3265","15604898","15604898","0","2024-09"
"025530","SJM홀딩스","48583887735","3585","13551991","14934008","1382017","2024-09"
"034730","SK","8101723861400","148600","54520349","72502703","17982354","2024-09"
"011790","SKC","4769416400000","140000","34067260","37868298","3801038","2024-09"
"018670","SK가스","1700771217000","189500","8975046","9230244","255198","2024-09"
"001740","SK네트웍스","985157237200","5080","193928590","221277902","27349312","2024-09"
"006120","SK디스커버리","578222292700","32650","17709718","18785855","1076137","2024-09"
"210980","SK디앤디","146615997080","7880","18606091","18617382","11291","2024-09"
"302440","SK바이오사이언스","4097563423900","52300","78347293","78347293","0","2024-09"
"326030","SK바이오팜","9287951450000","118600","78313250","78313250","0","2024-09"
"402340","SK스퀘어","12732932297000","95500","133329134","134749960","1420826","2024-09"
"361610","SK아이이테크놀로지","2195853352000","30800","71293940","71297592","3652","2024-09"
"100090","SK오션플랜트","738168732960","12470","59195568","59195568","0","2024-09"
"096770","SK이노베이션","10893098673600","114400","95219394","95735590","516196","2024-09"
"475150","SK이터닉스","503015935680","14940","33669072","33691895","22823","2024-09"
"001510","SK증권","207367007703","501","413906203","472590171","58683968","2024-09"
"285130","SK케미칼","815505546100","47350","17222926","17253783","30857","2024-09"
"017670","SK텔레콤","12240964665000","57500","212886342","214790053","1903711","2024-09"
"000660","SK하이닉스","138496784931000","201000","689038731","728002365","38963634","2024-09"
"048550","SM C&C","161235189360","1680","95973327","96714620","741293","2024-09"
"063440","SM Life Design","62461561978","1357","46029154","46029154","0","2024-09"
"003570","SNT다이내믹스","600155206800","26800","22393851","33252697","10858846","2024-09"
"064960","SNT모티브","551299363800","46050","11971756","14623136","2651380","2024-09"
"100840","SNT에너지","251163682680","12710","19761108","20680783","919675","2024-09"
"036530","SNT홀딩스","327511344300","22650","14459662","16303886","1844224","2024-09"
"067160","SOOP","947350404000","88900","10656360","11494767","838407","2024-09"
"005610","SPC삼립","397155927000","49000","8105223","8629009","523786","2024-09"
"011810","STX","153041447000","4940","30980050","31017927","37877","2024-09"
"465770","STX그린로지스","79304949000","11100","7144590","7171032","26442","2024-09"
"077970","STX엔진","454472234320","19760","22999607","23008904","9297","2024-09"
"002820","SUN&L","38903832900","3225","12063204","12607989","544785","2024-09"
"289080","SV인베스트먼트","83417678000","1567","53234000","53234000","0","2024-09"
"084870","TBH글로벌","28698982944","1376","20856819","20856819","0","2024-09"
"002710","TCC스틸","1188791158950","45350","26213697","26213697","0","2024-09"
"089230","THE E&M","28195896649","1289","21874241","21882953","8712","2024-09"
"032540","TJ미디어","73001631160","5240","13931609","13931609","0","2024-09"
"022220","TKG애강","52312524790","1010","51794579","51794579","0","2024-09"
"069260","TKG휴켐스","758208529520","19760","38370877","40878588","2507711","2024-09"
"007980","TP","64223694480","1320","48654314","51175130","2520816","2024-09"
"048770","TPC","36890278850","2350","15697991","15697991","0","2024-09"
"246690","TS인베스트먼트","40347560480","989","40796320","41477862","681542","2024-09"
"317240","TS트릴리온","29786621715","279","106762085","107240922","478837","2024-09"
"002900","TYM","130712492715","3045","42926927","45050956","2124029","2024-09"
"024070","WISCOM","32032255420","2090","15326438","15326438","0","2024-09"
"057030","YBM넷","56726136235","3505","16184347","16312697","128350","2024-09"
"037270","YG PLUS","385016518700","6070","63429410","63429410","0","2024-09"
"040300","YTN","128940000000","3070","42000000","42000000","0","2024-09"
"051390","YW","29793842280","3690","8074212","11355368","3281156","2024-09"
"052220","iMBC","56350000000","2450","23000000","23000000","0","2024-09"
"079940","가비아","169813387400","13100","12962854","13535684","572830","2024-09"
"078890","가온그룹","57202122720","3560","16068012","17410157","1342145","2024-09"
"000500","가온전선","274096515600","38450","7128648","7357946","229298","2024-09"
"399720","가온칩스","423344592000","36850","11488320","11488320","0","2024-09"
"036620","감성코퍼레이션","335302375940","3695","90744892","90744892","0","2024-09"
"000860","강남제비스코","162500000000","25000","6500000","6500000","0","2024-09"
"198440","강동씨앤엘","88002727104","1446","60859424","60931896","72472","2024-09"
"217730","강스템바이오텍","119675608115","2135","56054149","56054149","0","2024-09"
"035250","강원랜드","3292481327520","16240","202738998","213940500","11201502","2024-09"
"114190","강원에너지","324709362340","12430","26123038","26123038","0","2024-09"
"094480","갤럭시아머니트리","314623300760","8020","39229838","39229838","0","2024-09"
"011420","갤럭시아에스엠","65292656280","2370","27549644","27549644","0","2024-09"
"039240","경남스틸","75947585260","2815","26979604","26979604","0","2024-09"
"053950","경남제약","22886372945","643","35593115","35593402","287","2024-09"
"002100","경농","164176133500","9190","17864650","19522575","1657925","2024-09"
"009450","경동나비엔","1300763880000","90000","14452932","14568592","115660","2024-09"
"267290","경동도시가스","110092080630","18690","5890427","5895406","4979","2024-09"
"012320","경동인베스트","163090329600","74800","2180352","2365023","184671","2024-09"
"011040","경동제약","169733151000","6300","26941770","30768766","3826996","2024-09"
"000050","경방","161700102300","6490","24915270","27415270","2500000","2024-09"
"214390","경보제약","177867038400","7440","23906860","23906860","0","2024-09"
"012610","경인양행","121201917060","2930","41365842","41616365","250523","2024-09"
"009140","경인전자","27092769600","20800","1302537","1570797","268260","2024-09"
"024910","경창산업","78640374800","2210","35583880","35819005","235125","2024-09"
"013580","계룡건설","118074434010","13330","8857797","8930907","73110","2024-09"
"012200","계양전기","41228611464","1516","27195654","27222829","27175","2024-09"
"002140","고려산업","79565329500","3225","24671420","24939425","268005","2024-09"
"049720","고려신용정보","138420623040","9940","13925616","14300000","374384","2024-09"
"010130","고려아연","25753383887000","1253000","20553379","20703283","149904","2024-09"
"002240","고려제강","475520935890","19030","24987963","25000000","12037","2024-09"
"014570","고려제약","51843494645","4805","10789489","11000000","210511","2024-09"
"348150","고바이오랩","136585642500","7050","19373850","19373850","0","2024-09"
"098460","고영","648063689800","9850","65793268","68654755","2861487","2024-09"
"035290","골드앤에스","21025327680","441","47676480","47676480","0","2024-09"
"215000","골프존","399939660000","66600","6005100","6275415","270315","2024-09"
"121440","골프존뉴딘홀딩스","156224638570","3835","40736542","42836818","2100276","2024-09"
"366030","공구우먼","95146170000","4200","22653850","22653850","0","2024-09"
"009290","광동제약","223649814960","5580","40080612","52420851","12340239","2024-09"
"014200","광림","87868591200","30200","2909556","3023556","114000","2024-09"
"017040","광명전기","60282622465","1391","43337615","43337615","0","2024-09"
"029480","광무","203668673910","3705","54971302","55009083","37781","2024-09"
"017900","광전자","89294951799","1773","50363763","57943763","7580000","2024-09"
"037710","광주신세계","223094781000","29250","7627172","7957190","330018","2024-09"
"026910","광진실업","14059863975","2195","6405405","6405405","0","2024-09"
"421800","교보12호스팩","16205800000","2710","5980000","5980000","0","2024-06"
"440790","교보13호스팩","8869500000","2190","4050000","4050000","0","2024-09"
"456490","교보14호스팩","9009000000","2145","4200000","4200000","0","2024-09"
"465320","교보15호스팩","8229600000","2160","3810000","3810000","0","2024-09"
"482520","교보16호스팩","12505000000","2050","6100000","6100000","0","2024-09"
"030610","교보증권","624167577390","5530","112869363","113962961","1093598","2024-09"
"339770","교촌에프앤비","256820511200","10280","24982540","24982540","0","2024-09"
"053270","구영테크","57775209440","2215","26083616","27410405","1326789","2024-09"
"007690","국도화학","280658969100","33650","8340534","9010616","670082","2024-09"
"005320","국동","28008959382","423","66215034","67327897","1112863","2024-09"
"001140","국보","33448047050","2110","15852155","15856388","4233","2024-09"
"066620","국보디자인","109520475480","16570","6609564","7500000","890436","2024-09"
"043650","국순당","79331948640","5040","15740466","17858304","2117838","2024-09"
"006050","국영지앤엠","62536723335","1845","33895243","34895243","1000000","2024-09"
"060480","국일신동","21414790000","1931","11090000","11090000","0","2024-09"
"078130","국일제지","901924696800","800","1127405871","1127405871","0","2024-09"
"307750","국전약품","203882326560","4155","49069152","49069269","117","2024-09"
"002720","국제약품","105681385380","5190","20362502","21159832","797330","2024-09"
"035080","그래디언트","150491286000","11000","13681026","14527584","846558","2024-09"
"453450","그리드위즈","153771640000","19360","7942750","7942750","0","2024-09"
"204020","그리티","55860423030","2790","20021657","20147430","125773","2024-09"
"402490","그린리소스","131180531280","15870","8265944","8265944","0","2024-09"
"114450","그린생명과학","38747564100","2030","19087470","20000000","912530","2024-09"
"083420","그린케미칼","132260257080","5670","23326324","24000000","673676","2024-09"
"186230","그린플러스","94513654400","8800","10740188","10820188","80000","2024-09"
"014530","극동유화","125755283700","3735","33669420","34869420","1200000","2024-09"
"204620","글로벌텍스프리","237738528670","3890","61115303","61116035","732","2024-09"
"019660","글로본","18787002840","540","34790746","34790746","0","2024-09"
"014280","금강공업","107488468000","4000","26872117","29329357","2457240","2024-09"
"053260","금강철강","73761114880","4640","15896792","18720000","2823208","2024-09"
"008870","금비","44526400000","54400","818500","1000000","181500","2024-09"
"001570","금양","2505274025750","43250","57925411","58050037","124626","2024-09"
"282720","금양그린파워","123203049000","10210","12066900","12119500","52600","2024-09"
"002990","금호건설","103019694680","2870","35895364","36953595","1058231","2024-09"
"011780","금호석유","3253538700100","141700","22960753","27334587","4373834","2024-09"
"214330","금호에이치티","121433321068","596","203747183","213914131","10166948","2024-09"
"001210","금호전기","36696060680","860","42669838","43535722","865884","2024-09"
"073240","금호타이어","1192130191050","4150","287260287","287260287","0","2024-09"
"036190","금화피에스시","160932777500","27250","5905790","6000000","94210","2024-09"
"049080","기가레인","56954478658","671","84879998","84883347","3349","2024-09"
"420770","기가비스","463932742800","36600","12675758","12675758","0","2024-09"
"035460","기산텔레콤","26807728260","1839","14577340","14577340","0","2024-09"
"092440","기신정기","75190000000","2575","29200000","29200000","0","2024-09"
"000270","기아","36323127582300","92700","391835249","399858417","8023168","2024-09"
"024110","기업은행","11738108762240","14720","797425867","797425869","2","2024-09"
"013700","까뮤이앤씨","77078570700","1290","59750830","59750830","0","2024-09"
"308100","까스텔바작","19768830095","3065","6449863","6624733","174870","2024-09"
"004540","깨끗한나라","75595671410","2030","37239247","37240693","1446","2024-09"
"407400","꿈비","68644717500","5820","11794625","12259474","464849","2024-09"
"187790","나노","31435070025","1025","30668361","30840830","172469","2024-09"
"286750","나노브릭","49664817600","2400","20693674","20694559","885","2024-09"
"121600","나노신소재","1014595705600","84800","11964572","12196078","231506","2024-09"
"247660","나노씨엠에스","34212328020","8010","4271202","4343920","72718","2024-09"
"039860","나노엔텍","136628398910","4255","32110082","32110082","0","2024-09"
"091970","나노캠텍","22406589820","620","36139661","37417493","1277832","2024-09"
"417010","나노팀","184619710080","9360","19724328","19724328","0","2024-09"
"405920","나라셀라","45751206240","3680","12432393","12878076","445683","2024-09"
"051490","나라엠앤디","64716039500","4900","13207355","14200000","992645","2024-09"
"137080","나래나노텍","34837179300","3150","11059422","11059422","0","2024-09"
"190510","나무가","184607399040","11680","15805428","16264384","458956","2024-09"
"242040","나무기술","57791116352","1744","33137108","34606264","1469156","2024-09"
"089600","나스미디어","174341125980","15420","11306169","11568163","261994","2024-09"
"293580","나우IB","89425072800","944","94729950","94929950","200000","2024-09"
"138610","나이벡","191427907800","18600","10291823","10291823","0","2024-09"
"130580","나이스디앤비","77924000000","5060","15400000","15400000","0","2024-09"
"036800","나이스정보통신","164455312500","18750","8770950","10000000","1229050","2024-09"
